TRANSACT_TIME,\delta p autocorr,direction autocorr,spread,trade_size_ave,trade_size_sum, Parks,Gk,TTM,instru_id
2022-03-01 09:50:00,-0.42684766235897487,-0.19999999999999998,0.0069166666666689025,41702256285.71429,291915794000.0,0.15172445913080396,0.25867386252450625,14383.814285714285,2
2022-03-01 10:00:00,-0.8173358542048377,-0.19999999999999996,0.021566666666657852,65033662571.42857,455235638000.0,0.1678134397040096,0.28591269686547804,14376.069047619048,2
2022-03-01 14:20:00,-0.49125769403545777,-0.1889822365046136,0.007149999999995771,156622877100.0,1566228771000.0,0.2836296833882347,0.48229357690418095,14112.275,2
2022-03-03 10:50:00,-0.0633798581423372,-0.19999999999999996,0.013216666666650667,66463592142.85714,465245145000.0,0.07146346846305156,0.11799092757604297,11445.773809523811,2
2022-03-03 14:40:00,0.24969564342089923,-0.06666666666666667,0.006331250000016553,205628277411.7647,3495680716000.0,0.48861636235588546,0.8294945978911192,11213.946078431372,2
2022-03-03 14:50:00,-0.004601425009539631,0.7637626158259732,0.017962500000010095,258462179363.63635,2843083973000.0,0.32018396075732747,0.5431296770465784,11205.954545454546,2
2022-03-03 15:20:00,-0.12741638175968684,0.6546536707079771,0.0204000000000093,317643057888.8889,2858787521000.0,0.2836036540189638,0.4808960351812256,11174.909259259259,2
2022-03-04 10:20:00,-0.5000000000000001,-0.3333333333333333,-0.010449999999991633,35118590200.0,175592951000.0,0.08958844307610561,0.1536953360208104,10035.713333333333,2
2022-03-04 10:30:00,-0.5,0.09128709291752767,0.006699999999995043,50206872750.0,401654982000.0,0.16956774256897564,0.28883924972246594,10025.004166666666,2
2022-03-04 11:40:00,-1.0,-0.4999999999999999,0.008366666666674405,139002638250.0,556010553000.0,0.08883001608110244,0.15241985730354438,9956.004166666668,2
2022-03-04 14:00:00,-0.816496580927726,-0.24999999999999992,0.003860000000003083,171503009000.0,1029018054000.0,0.1514191774812942,0.2581073627898366,9815.05,2
2022-03-07 13:50:00,-0.9999999999999999,-0.4999999999999999,0.013933333333326914,156665312500.0,626661250000.0,0.09040017576393125,0.1526045098242964,5501.654166666666,2
2022-03-08 09:50:00,-0.059716426807533994,0.6324555320336758,0.01745999999999981,40469041714.28571,283283292000.0,0.08199150273784613,0.14032271283650238,4305.740476190476,2
2022-03-08 10:00:00,-0.3886150813214208,0.6546536707079771,0.015900000000002024,59087221111.111115,531784990000.0,0.10865912845376385,0.18536548506712125,4296.225925925926,2
2022-03-08 10:30:00,-1.0,-0.4999999999999999,0.0028000000000076852,104104378500.0,416417514000.0,0.0482929459794506,0.08380007882695402,4264.608333333334,2
2022-03-09 09:40:00,0.0,-0.4166666666666667,0.002074999999990723,36193148875.0,289545191000.0,0.06837199643915298,0.11186385114353396,2876.6145833333335,2
2022-03-09 13:40:00,1.0,-0.9999999999999998,-0.010350000000002524,89379704750.0,357518819000.0,0.0903689132740076,0.1502955649190306,2635.104166666667,2
2022-03-09 14:00:00,-0.1353444029820323,-0.21821789023599236,0.0013785714285887707,106417977555.55556,957761798000.0,0.21737796231780926,0.36792520230774556,2614.009259259259,2
2022-03-10 09:30:00,-0.12936295933011502,0.638888888888889,-0.000240000000005125,33762583928.57143,472676175000.0,0.13091552736877848,0.22310892829528559,1442.3904761904762,2
2022-03-10 09:40:00,-0.5000000000000001,-0.06666666666666667,0.0028000000000076852,71787208444.44444,646084876000.0,0.08415998187992904,0.14409090821997722,1433.6796296296297,2
2022-03-10 09:50:00,-0.06779386668452818,-0.0833333333333333,-0.0020461538461518103,110690217357.14285,1549663043000.0,0.13091552736877848,0.22310892829528559,1425.8404761904762,2
2022-03-10 10:00:00,0.014902418328905079,0.6831300510639733,0.0011800000000192767,157852543529.41177,2683493240000.0,0.16207992215286515,0.27590608064087074,1414.049019607843,2
2022-03-10 10:10:00,-0.1706986646018402,-0.14285714285714285,0.0077875000000062755,199291210555.55554,1793620895000.0,0.0909541360517647,0.1555477076681695,1402.712962962963,2
2022-03-10 10:20:00,-0.5131455939838401,-0.1889822365046136,0.0025250000000056616,231170466600.0,2311704666000.0,0.10106015116862745,0.17260992660873836,1396.6616666666666,2
2022-03-10 10:50:00,-0.8360020743437134,-0.25,0.01185999999999865,296122014166.6667,1776732085000.0,0.060636090701176454,0.10456609964849892,1366.3722222222223,2
2022-03-10 11:30:00,-0.3054805749429801,-0.31622776601683783,0.003730000000004452,394673432714.2857,2762714029000.0,0.07565805801627047,0.1297753245996663,1324.5523809523809,2
2022-03-10 14:10:00,-0.424982615261873,-0.33333333333333326,0.013899999999992474,467553557142.85724,3272874900000.0005,0.10004757665345701,0.17089943198668872,1165.740476190476,2
2022-03-10 14:30:00,-0.4220041209058727,0.5773502691896256,0.01998125000001494,522275082904.7619,10967776741000.0,0.5220799429069383,0.8870111151177472,1144.0738095238096,2
