time,instru_id,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next,delta mq autocorr.TS,spread_diff2,spread,avg_volume.T_lag1,avg mq.TS_lag1,avg_volume.T,avg mq.TS_lag3,avg mq.T_lag4,spread_diff,avg mq.TS_diff2,avg mq.TS_lag2,avg mq.T_diff2,open_minus_close_y_lag1,delta mq autocorr.TS_lag2,avg_volume.T_lag2,delta mq autocorr.TS_lag4,avg mq.T_lag3,avg mq.TF_lag2,avg mq.TF_lag3,avg mq.TF_diff2,avg mq.TF_diff,avg_volume.T_lag4,avg mq.TF_lag4,delta mq autocorr.TS_lag3,instru_id_is2,avg mq.TS_diff,avg mq.T_diff,avg mq.T_lag1, average price_y_lag1,avg mq.TF_lag1,avg mq.T_lag2,delta mq autocorr.TS_lag1,avg mq.TS_lag4,instru_id_is2
2022-03-01 11:20:00,1,-0.002226975093265,100.1324931354184,-2.2240284082943368e-05,-0.0039068645815802,0.0108999999999923,-0.0024000000000086,-0.002226975093265,-2.2240284082943368e-05,-0.1462332469716435,0.00024445488719489986,0.0032572368421028,9115.73993492408,101.17183950617284,7339.297252873564,101.16748730964468,100.05721987315012,-0.0004179474330640999,-0.0037901080162754397,101.1682244655582,-0.013071436001453662,-0.0130999999999943,-0.2499999999999999,9533.507613122172,0.0,100.04572398190044,101.38612903225808,101.38568594104308,-0.01325938245264524,-0.002181896586321841,8683.262167019027,101.39739333333333,-0.0017035775127735,False,-0.007405148630923009,-0.006609681601716488,100.02374186550976,100.13472011051168,101.37505154639176,100.0302036199095,-0.0556630323240948,101.1730526992288,False
2022-03-01 11:30:00,1,0.0088445987217653,100.14133773414018,8.83211560968598e-05,0.0029377341401755,0.0020000000000095,-0.0069999999999907,0.0088445987217653,8.83211560968598e-05,-0.0002697599136768,-0.0021595176085185,0.0015156666666484,7339.297252873564,101.16443435754192,8145.857499999999,101.1682244655582,100.04572398190044,-0.0017415701754544,-0.005837090713924908,101.17183950617284,-0.0008946432875234223,-0.0024000000000086,-0.0556630323240948,9115.73993492408,-0.0017035775127735,100.0302036199095,101.37505154639176,101.38612903225808,0.0029484536082406976,0.0051303501945625385,8699.84451357466,101.38568594104308,-0.2499999999999999,False,0.0015680579169981002,0.005715038314193066,100.01713218390805,100.1324931354184,101.37286964980544,100.02374186550976,-0.1462332469716435,101.16748730964468,False
2022-03-01 11:40:00,1,0.0086845458603335,100.15002228000051,8.67153662338004e-05,0.0046222800005182,0.0069999999999907,-0.0057000000000044,0.0086845458603335,8.67153662338004e-05,-0.0002697599136768,-0.0044354977116539,-0.0011782608695511,8145.857499999999,101.16600241545892,8102.92,101.17183950617284,100.0302036199095,-0.0026939275361995,0.003065642458082607,101.16443435754192,0.017867816091950317,-0.0069999999999907,-0.1462332469716435,7339.297252873564,-0.2499999999999999,100.02374186550976,101.37286964980544,101.37505154639176,0.013380350194566404,0.008250000000003865,9533.507613122172,101.38612903225808,-0.0556630323240948,False,0.0014975845410845068,0.012152777777757251,100.02284722222224,100.14133773414018,101.378,100.01713218390805,-0.0002697599136768,101.1682244655582,False
2022-03-01 13:40:00,1,-0.020995139060318,100.13010486093968,-0.0002096785885671,-0.0062951390603132,-0.0147000000000048,0.0138999999999924,-0.020995139060318,-0.0002096785885671,0.0291970802919707,0.0077621111111057,0.0092777777777541,8102.92,101.1675,11670.476454033773,101.16443435754192,100.02374186550976,0.0104560386473052,-0.008198108342796218,101.16600241545892,0.004662158640797998,-0.0057000000000044,-0.0002697599136768,8145.857499999999,-0.0556630323240948,100.01713218390805,101.378,101.37286964980544,-0.007840791738402686,-0.01609079173840655,9115.73993492408,101.37505154639176,-0.1462332469716435,False,-0.009695692883880724,-0.007490619136959253,100.035,100.15002228000051,101.38625,100.02284722222224,-0.0002697599136768,101.17183950617284,False
2022-03-01 13:50:00,1,-0.0194735341054155,100.11063132683428,-0.0001945201408413,-0.0157686731657378,-0.0099999999999909,0.0202000000000026,-0.0194735341054155,-0.0001945201408413,-0.1708592669430728,-5.27009220300037e-07,-0.0011787878787714,11670.476454033773,101.15780430711612,9885.89878113879,101.16600241545892,100.01713218390805,-0.0104565656565255,-0.016358901515147295,101.1675,-0.03555604982207683,0.0138999999999924,-0.0002697599136768,8102.92,-0.1462332469716435,100.02284722222224,101.38625,101.378,-0.03813573883159904,-0.02204494709319249,7339.297252873564,101.37286964980544,-0.0002697599136768,False,-0.006663208631266571,-0.028065430685117576,100.02750938086304,100.13010486093968,101.3701592082616,100.035,0.0291970802919707,101.16443435754192,False
2022-03-01 14:00:00,1,-0.005521981732798,100.10510934510148,-5.516183708227742e-05,-0.0010906548985332,-0.0202000000000026,-0.007400000000004,-0.005521981732798,-5.516183708227742e-05,-0.2233009708733797,-0.00799145918009,0.0012863185976641,9885.89878113879,101.15114109848486,13303.578130434782,101.1675,100.02284722222224,0.0024651064764355,-0.006134346641800903,101.15780430711612,-0.04921372868911078,0.0202000000000026,0.0291970802919707,11670.476454033773,-0.0002697599136768,100.035,101.3701592082616,101.38625,-0.027065191167579883,-0.005020244074387392,8145.857499999999,101.378,-0.0002697599136768,False,0.0005288619894656676,-0.021148298003993204,99.99944395017792,100.11063132683428,101.3481142611684,100.02750938086304,-0.1708592669430728,101.16600241545892,False
2022-03-01 14:10:00,1,0.0186447465063395,100.1237540916078,0.0001862170138894,0.0131540916078023,0.0044000000000039,-0.0263999999999953,0.0186447465063395,0.0001862170138894,-0.1178634390525825,0.0059261267093261,0.0047473388305547,13303.578130434782,101.15166996047432,10446.952777777778,101.15780430711612,100.035,0.0034610202328906,0.005394482039463355,101.15114109848486,-0.006397502090479179,-0.007400000000004,-0.1708592669430728,9885.89878113879,-0.0002697599136768,100.02750938086304,101.3481142611684,101.3701592082616,0.0045609525067931145,0.009581196581180507,8102.92,101.38625,0.0291970802919707,False,0.004865620049997688,0.014750795913514025,99.97829565217393,100.10510934510148,101.34309401709402,99.99944395017792,-0.2233009708733797,101.1675,False
2022-03-01 14:20:00,1,0.0091464333191879,100.132900524927,9.134293794786318e-05,0.0022005249269909,0.0200999999999993,-0.0187999999999988,0.0091464333191879,9.134293794786318e-05,3.5376581273432153e-20,0.0034362559108843,0.0047225745085484,10446.952777777778,101.15653558052432,7465.462398785425,101.15114109848486,100.02750938086304,-2.4764322006300132e-05,0.008392181017072176,101.15166996047432,0.02745333568032038,-0.0263999999999953,-0.2233009708733797,13303.578130434782,0.0291970802919707,99.99944395017792,101.34309401709402,101.3481142611684,0.02419143066718732,0.014610234086006813,11670.476454033773,101.3701592082616,-0.1708592669430728,False,0.003526560967074488,0.012702539766806353,99.99304644808744,100.1237540916078,101.3526752136752,99.97829565217393,-0.1178634390525825,101.15780430711612,False
2022-03-01 14:30:00,1,-0.0016218560598844,100.13127866886713,-1.6197297002946157e-05,-0.0157213311328945,0.016300000000001,0.0326000000000021,-0.0016218560598844,-1.6197297002946157e-05,-0.0029390154298309,-0.0015117290744227998,0.0032356097561319,7465.462398785425,101.1600621414914,9074.604695945947,101.15166996047432,99.99944395017792,-0.0014869647524164997,0.004906025315079887,101.15653558052432,0.020006761372016513,-0.0187999999999988,-0.1178634390525825,10446.952777777778,-0.1708592669430728,99.97829565217393,101.3526752136752,101.34309401709402,0.02395466747930186,0.009344433393295049,9885.89878113879,101.3481142611684,-0.2233009708733797,False,0.0013794643480053992,0.007304221605210159,100.00574898785425,100.132900524927,101.3672854477612,99.99304644808744,3.5376581273432153e-20,101.15114109848486,False
2022-03-01 14:40:00,1,-0.0201214021045927,100.11115726676252,-0.0002009906053825,-0.0035427332374808,-0.0323000000000064,0.0076999999999998,-0.0201214021045927,-0.0002009906053825,-0.1666666666666666,-0.0017111106638196998,0.0030114638447287,9074.604695945947,101.1614416058394,12311.093387931034,101.15653558052432,99.97829565217393,-0.00022414591140320012,-0.004122486318976826,101.1600621414914,-0.020533470612846827,0.0326000000000021,3.5376581273432153e-20,7465.462398785425,-0.2233009708733797,99.99304644808744,101.3672854477612,101.3526752136752,-0.012654229922446802,-0.02199866331574185,13303.578130434782,101.34309401709402,-0.1178634390525825,False,-0.005501950666982225,-0.027837692218056986,100.01305320945946,100.13127866886713,101.3766298811545,100.00574898785425,-0.0029390154298309,101.15166996047432,False
2022-03-01 14:50:00,1,0.0051945511789455,100.11635181794146,5.188514248293476e-05,0.006251817941461,-0.0045999999999963,-0.0001999999999924,0.0051945511789455,5.188514248293476e-05,-0.0021505376344086,0.0016044696090062,0.0048400793651381,12311.093387931034,101.15593965517242,10578.36887775551,101.1600621414914,99.99304644808744,0.0018286155204094,-0.005255708403495873,101.1614416058394,-0.02153517338729216,0.0076999999999998,-0.0029390154298309,9074.604695945947,-0.1178634390525825,100.00574898785425,101.3766298811545,101.3672854477612,-0.0182560947467465,0.0037425685689953525,10446.952777777778,101.3526752136752,3.5376581273432153e-20,False,0.0002462422634863515,0.006302518830764825,99.9852155172414,100.11115726676252,101.35463121783876,100.01305320945946,-0.1666666666666666,101.15653558052432,False
2022-03-01 15:00:00,1,-0.0091967287110605,100.1071550892304,-9.186884496780568e-05,-0.003144910769592,0.0001999999999924,0.0,-0.0091967287110605,-9.186884496780568e-05,-0.0333333333333333,0.0008737742505501998,0.0038852380952789,10578.36887775551,101.1561858974359,11267.495008417509,101.1614416058394,100.00574898785425,-0.0009548412698592002,-0.0036695882827757487,101.15593965517242,-0.0018569313828180611,-0.0001999999999924,-0.1666666666666666,12311.093387931034,3.5376581273432153e-20,100.01305320945946,101.35463121783876,101.3766298811545,-0.005693090748451368,-0.00943565931744672,7465.462398785425,101.3672854477612,-0.0029390154298309,False,-0.0039158305462621,-0.008159450213582886,99.99151803607216,100.11635181794146,101.35837378640775,99.9852155172414,-0.0021505376344086,101.1600621414914,False
2022-03-01 15:10:00,1,0.0093743588190591,100.11652944804946,9.363447645199772e-05,0.0063294480494562,-9.99999999891088e-05,0.0009000000000014,0.0093743588190591,9.363447645199772e-05,0.0,-0.0041972558357485,0.0006428235293896,11267.495008417509,101.15227006688964,17077.078708333334,101.15593965517242,100.01305320945946,-0.0032424145658892997,-0.00410256410256693,101.1561858974359,-0.004747202738826672,0.0,-0.0021505376344086,10578.36887775551,-0.0029390154298309,99.9852155172414,101.35837378640775,101.35463121783876,-0.004419619741071301,0.0050160395763754195,9074.604695945947,101.3766298811545,-0.1666666666666666,False,-0.00018673355630483002,0.0034122474747562137,99.98335858585858,100.1071550892304,101.3489381270903,99.99151803607216,-0.0333333333333333,101.1614416058394,False
2022-03-01 15:20:00,1,-0.0069025968571168,100.10962685119236,-6.895038044020631e-05,-0.0006731488076496,9.99999999891088e-05,0.0,-0.0069025968571168,-6.895038044020631e-05,-0.0036764705882352,0.0005303174603029002,0.0044155555555818,17077.078708333334,101.15208333333334,19664.1203,101.1561858974359,99.9852155172414,0.0037727320261922,-0.0038973396169268426,101.15227006688964,0.0038164141414114283,0.0009000000000014,-0.0333333333333333,11267.495008417509,-0.1666666666666666,99.99151803607216,101.3489381270903,101.35837378640775,0.0067256660131391754,0.001709626436763756,12311.093387931034,101.35463121783876,-0.0021505376344086,False,-0.0037106060606220126,0.0004041666666552146,99.98677083333334,100.11652944804946,101.35395416666668,99.98335858585858,0.0,101.15593965517242,False
2022-03-01 15:30:00,1,0.0011577870607055,100.11078463825304,1.1565058299055366e-05,0.0045846382530498,-0.0040999999999939,-0.0040999999999939,0.0011577870607055,1.1565058299055366e-05,-0.0036764705882352,0.001519297682762,0.0021621212121516,19664.1203,101.14837272727272,9698.765,101.15227006688964,99.99151803607216,-0.0022534343434302,-0.004583333333343376,101.15208333333334,0.0007291666666588981,0.0,0.0,17077.078708333334,-0.0021505376344086,99.98335858585858,101.35395416666668,101.3489381270903,0.0035458333333195924,0.0018362068965558365,10578.36887775551,101.35837378640775,-0.0333333333333333,False,-0.0008727272727213631,0.00032500000000368345,99.987175,100.10962685119236,101.35566379310345,99.98677083333334,-0.0036764705882352,101.1561858974359,False
2022-03-01 15:40:00,1,-0.012574964257098,100.09820967399595,-0.0001256262654252,-0.0120903260040421,0.0040999999999939,0.020399999999995,-0.012574964257098,-0.0001256262654252,-0.0036764705882352,0.0079238383838031,0.0123393939393849,9698.765,101.1475,9698.765,101.15208333333334,99.98335858585858,0.0101772727272333,-0.0008727272727213631,101.14837272727272,0.00032500000000368345,-0.0040999999999939,-0.0036764705882352,19664.1203,-0.0333333333333333,99.98677083333334,101.35566379310345,101.35395416666668,0.0018362068965558365,0.0,11267.495008417509,101.3489381270903,0.0,False,0.0,0.0,99.9875,100.11078463825304,101.3575,99.987175,-0.0036764705882352,101.15227006688964,False
2022-03-01 15:50:00,1,-0.0211853427356345,100.07702433126032,-0.0002116903742612,-0.0128756687396816,-0.020399999999995,0.0,-0.0211853427356345,-0.0002116903742612,-0.0036764705882352,0.009522838137442601,0.0116849593495942,9698.765,101.1475,9698.765,101.14837272727272,99.98677083333334,-0.0006544345897906995,0.0,101.1475,0.0,0.020399999999995,-0.0036764705882352,9698.765,0.0,99.987175,101.3575,101.35566379310345,0.0,0.0,17077.078708333334,101.35395416666668,-0.0036764705882352,False,0.0,0.0,99.9875,100.09820967399595,101.3575,99.9875,-0.0036764705882352,101.15208333333334,False
2022-03-01 16:00:00,1,0.0256092602308655,100.10263359149118,0.0002558300347558,0.0086335914911899,0.0040999999999939,-0.0001000000000033,0.0256092602308655,0.0002558300347558,-0.0036764705882352,-0.002905108225078801,0.0094342857143061,9698.765,101.1475,9698.765,101.1475,99.987175,-0.0022506736352881015,0.0,101.1475,0.0,0.0,-0.0036764705882352,9698.765,-0.0036764705882352,99.9875,101.3575,101.3575,0.0,0.0,19664.1203,101.35566379310345,-0.0036764705882352,False,0.0,0.0,99.9875,100.07702433126032,101.3575,99.9875,-0.0036764705882352,101.14837272727272,False
2022-03-01 16:40:00,1,-0.0020541149778807,100.09057859013195,-2.052256073263713e-05,-0.0009214098680416,-0.0024999999999977,0.0015999999999962,-0.0020541149778807,-2.052256073263713e-05,-0.0036764705882352,-0.010868292682886301,0.0008166666667079,9698.765,101.1475,9698.765,101.1475,99.9875,-0.0086176190475982,0.0,101.1475,0.0,-0.0001000000000033,-0.0036764705882352,9698.765,-0.0036764705882352,99.9875,101.3575,101.3575,0.0,0.0,9698.765,101.3575,-0.0036764705882352,False,0.0,0.0,99.9875,100.10263359149118,101.3575,99.9875,-0.0036764705882352,101.1475,False
2022-03-01 17:00:00,1,0.0095739035676984,100.1076739035677,9.563606059732144e-05,0.0095739035676984,0.0,-0.0121999999999928,0.0095739035676984,9.563606059732144e-05,-0.0036764705882352,-0.0107342857143066,-0.0013000000000005,9698.765,101.1475,9698.765,101.1475,99.9875,-0.0021166666667084,0.0,101.1475,0.0,0.0015999999999962,-0.0036764705882352,9698.765,-0.0036764705882352,99.9875,101.3575,101.3575,0.0,0.0,9698.765,101.3575,-0.0036764705882352,False,0.0,0.0,99.9875,100.09057859013195,101.3575,99.9875,-0.0036764705882352,101.1475,False
2022-03-02 09:20:00,1,-0.0206025226757446,100.04890972222222,-0.0002059245096517,-0.0001902777777758,-0.0204999999999984,0.0007999999999981,-0.0206025226757446,-0.0002059245096517,-0.0036764705882352,-0.0010166666667145,-0.0002000000000066,9698.765,101.1475,9698.765,101.1475,99.9875,0.0010999999999939,0.0,101.1475,0.0,-0.0121999999999928,-0.0036764705882352,9698.765,-0.0036764705882352,99.9875,101.3575,101.3575,0.0,0.0,9698.765,101.3575,-0.0036764705882352,False,0.0,0.0,99.9875,100.1076739035677,101.3575,99.9875,-0.0036764705882352,101.1475,False
2022-03-02 09:30:00,1,-0.0637635713568158,99.9851461508654,-0.0006377304410857,-0.0631538491345935,-0.0007999999999981,0.080600000000004,-0.0637635713568158,-0.0006377304410857,-0.0036764705882352,-0.0023404597701386,-0.0036404597701391,9698.765,101.1475,4793.755,101.1475,99.9875,-0.0034404597701325,-0.03999999999999204,101.1475,-0.11999999999999034,0.0007999999999981,-0.0036764705882352,9698.765,-0.0036764705882352,99.9875,101.3575,101.3575,-0.08249999999999602,-0.08249999999999602,9698.765,101.3575,-0.0036764705882352,False,-0.03999999999999204,-0.11999999999999034,99.9875,100.04890972222222,101.3575,99.9875,-0.0036764705882352,101.1475,False
2022-03-02 09:40:00,1,0.0019204459200636,99.98706659678548,1.9206943312060583e-05,0.0193665967854741,-0.080600000000004,-0.0196000000000111,0.0019204459200636,1.9206943312060583e-05,0.011160335755701,-6.579144783809999e-05,-0.0002657914478447,4793.755,101.1075,9487.130384615384,101.1475,99.9875,0.0033746683222944,-0.03833826429979581,101.1475,-0.11510052447552255,0.080600000000004,-0.0036764705882352,9698.765,-0.0036764705882352,99.9875,101.3575,101.3575,-0.09067736185383524,-0.008177361853839216,9698.765,101.3575,-0.0036764705882352,False,0.0016617357001962318,0.004899475524467789,99.8675,99.9851461508654,101.275,99.9875,-0.0036764705882352,101.1475,False
2022-03-02 09:50:00,1,0.0023130918922475,99.98937968867772,2.3133375759000945e-05,0.0020796886777105,0.0196000000000111,-0.0170999999999992,0.0023130918922475,2.3133375759000945e-05,-0.0006591957811494,0.0074684285415144,0.0038279687713753,9487.130384615384,101.1091617357002,14162.1488317757,101.1475,99.9875,0.00409376021922,0.006368110236238067,101.1075,0.008607476635518196,-0.0196000000000111,-0.0036764705882352,4793.755,-0.0036764705882352,99.9875,101.275,101.3575,0.007206148282094205,0.01538351013593342,9698.765,101.3575,-0.0036764705882352,False,0.004706374536041835,0.0037080011110504074,99.87239947552447,99.98706659678548,101.26682263814617,99.8675,0.011160335755701,101.1475,False
2022-03-02 10:00:00,1,0.0254209307763915,100.0148006194541,0.0002541716887794,0.0113006194541043,0.0161999999999977,-0.0146999999999906,0.0254209307763915,0.0002541716887794,0.0,0.0015179735016345,0.0012521820537898,14162.1488317757,101.11386811023624,11186.624408014572,101.1075,99.9875,-0.0025757867175855,0.011636583627520736,101.1091617357002,0.03811509642451938,-0.0170999999999992,0.011160335755701,9487.130384615384,-0.0036764705882352,99.8675,101.26682263814617,101.275,0.03480386787794032,0.0194203577420069,9698.765,101.3575,-0.0036764705882352,False,0.0069302090914789005,0.03440709531346897,99.87610747663553,99.98937968867772,101.2822061482821,99.87239947552447,-0.0006591957811494,101.1475,False
2022-03-02 10:10:00,1,0.0020853867921033,100.0168860062462,2.085034713011475e-05,-0.0011139937537905,0.0144999999999981,-0.0009000000000014,0.0020853867921033,2.085034713011475e-05,-0.0002892681515765,-0.002987906588018,0.0008400621833573,11186.624408014572,101.12079831932772,12976.067771285476,101.1091617357002,99.8675,-0.0004121198704325,0.008435260550285761,101.11386811023624,0.03959369197883689,-0.0146999999999906,-0.0006591957811494,14162.1488317757,-0.0036764705882352,99.87239947552447,101.2822061482821,101.26682263814617,0.013544704960224863,-0.005875652781782037,4793.755,101.275,0.011160335755701,False,0.0015050514588068609,0.005186596665367915,99.910514571949,100.0148006194541,101.3016265060241,99.87610747663553,0.0,101.1075,False
2022-03-02 10:20:00,1,0.0008733331689256,100.01775933941514,8.731780982635136e-06,-0.0003406605848681,0.0001000000000033,0.0056000000000011,0.0008733331689256,8.731780982635136e-06,-0.0003691399040236,-3.2676935717000123e-06,0.0012489143602181,12976.067771285476,101.12230337078653,13267.129622302158,101.11386811023624,99.87239947552447,0.0004088521768608,0.004413077731101112,101.12079831932772,0.01666618344670212,-0.0009000000000014,0.0,11186.624408014572,0.011160335755701,99.87610747663553,101.3016265060241,101.2822061482821,-5.5797805487145524e-06,0.005870073001233322,9487.130384615384,101.26682263814617,-0.0006591957811494,False,0.0029080262722942507,0.011479586781334206,99.91570116861436,100.0168860062462,101.29575085324232,99.910514571949,-0.0002892681515765,101.1091617357002,False
