time,instru_id,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next,avg mq.T_lag3,return_y_lag1,avg_volume.T_lag2,avg mq.TS_lag1,avg mq.TF_diff,avg mq.T_lag2,avg mq.TS_diff,avg mq.T_lag4,avg_volume.TS_lag1,avg mq.T_lag1,avg mq.TF_diff2,return_next_y_lag1,avg_volume.TF,avg_volume.T_lag3,delta p autocorr_lag1,delta p autocorr_lag2,TTM_lag4,avg mq.T_diff,avg_volume.T,TTM_lag1,spread_lag3,avg mq.TS_lag3,TTM_lag2,TTM_diff,delta mq autocorr.TF_diff,delta_avg_p_next_y_lag1,avg_volume.TF_diff2,avg_volume.T_lag4,avg mq.TF_lag1,instru_id_is2,avg_volume.T_lag1,avg mq.TF_lag3,TTM_lag3,avg mq.TS_lag4,avg mq.TF_lag4,avg_volume.TF_diff,avg mq.TS_lag2,avg_volume.TS_lag4,open_minus_close_y_lag1,avg mq.T_diff2,TTM_diff2,delta_avg_p_y_lag1, average price_y_lag1,delta mq autocorr.TF_lag2,avg mq.TS_diff2,avg mq.TF_lag2,avg_volume.TS,spread_diff,instru_id_is2
2022-03-01 17:00:00,1,-0.0011969039103547,100.09886892500164,-1.1957217131509596e-05,0.0073689250016286,-0.0105999999999966,-0.0187999999999988,-0.0011969039103547,-1.1957217131509596e-05,99.98690621531632,0.0001015560104429,9698.765,101.1475,0.0,99.9875,0.0,99.98643604303646,16183.830000000002,99.9875,0.0,0.0001015560104429,10034.41,17930.27977802442,0.3218331037472884,-0.0265502186566267,14088.303011204482,0.0,9698.765,13992.214444444446,0.0027744444443982,101.15091324200912,14026.893939393938,-25.374861111111386,0.0,0.0101657633306615,0.0,11423.749115361625,101.3575,False,9698.765,101.35451459034792,14058.311044176706,101.15467648845689,101.35376031839624,0.0,101.1475,19109.0117618469,0.0105999999999966,0.0,-60.05435606060382,0.0101657633306615,100.10006582891198,-0.1136363636365104,0.0,101.3575,16183.830000000002,-0.004153714285621401,False
2022-03-01 17:30:00,1,0.0145479993924055,100.11341692439404,0.000145315181914,0.0031169243940354,0.0187999999999988,0.0040999999999939,0.0145479993924055,0.000145315181914,99.9875,-1.1957217131509596e-05,9698.765,101.1475,0.0,99.9875,0.0,99.98690621531632,16183.830000000002,99.9875,0.0,-1.1957217131509596e-05,10034.41,9698.765,-0.1768276844750395,0.3218331037472884,14058.311044176706,0.0,9698.765,13966.839583333334,0.017490445079602,101.1475,13992.214444444446,-29.74791666666715,0.0,-0.0011969039103547,0.0,17930.27977802442,101.3575,False,9698.765,101.3575,14026.893939393938,101.15091324200912,101.35451459034792,0.0,101.1475,19380.899052511417,-0.0187999999999988,0.0,-55.12277777777854,-0.0011969039103547,100.09886892500164,-0.1136363636365104,0.0,101.3575,16183.830000000002,-0.005457000000078,False
2022-03-02 09:30:00,1,-0.1416504206083431,99.99095000590668,-0.0014166324112329,-0.0786499940933254,-0.0570000000000021,0.1019000000000005,-0.1416504206083431,-0.0014166324112329,99.9875,0.000145315181914,9698.765,101.1475,-0.08249999999999602,99.9875,-0.03999999999999204,99.9875,16183.830000000002,99.9875,-0.08249999999999602,0.000145315181914,708.95,9698.765,0.6929330412451419,-0.1768276844750395,14026.893939393938,-0.11999999999999034,4793.755,13937.091666666667,0.0124857142856882,101.1475,13966.839583333334,-968.532795698924,0.0,0.0145479993924055,-9325.46,9698.765,101.3575,False,9698.765,101.3575,13992.214444444446,101.1475,101.3575,-9325.46,101.1475,16183.830000000002,0.0040999999999939,-0.11999999999999034,-998.2807123655912,0.0145479993924055,100.11341692439404,-0.1136363636365104,-0.03999999999999204,101.3575,3336.48,-0.004795289855067501,False
2022-03-02 10:00:00,1,0.0139592679745987,100.00490927388128,0.0001395858270954,0.0372092738812739,-0.1019000000000005,-0.0504999999999995,0.0139592679745987,0.0001395858270954,99.9875,-0.0014166324112329,9698.765,101.1075,0.00877138643068065,99.9875,0.006980214621080449,99.9875,3336.48,99.8675,-0.07372861356931537,-0.0014166324112329,12290.292828908554,9698.765,-0.0419374844030853,0.6929330412451419,13992.214444444446,0.018733393719799096,11560.896742149758,12968.558870967743,0.0083320000000668,101.1475,13937.091666666667,-26.19327486068687,-0.012262158985518898,-0.1416504206083431,2255.882828908554,9698.765,101.275,False,4793.755,101.3575,13966.839583333334,101.1475,101.3575,11581.342828908553,101.1475,16183.830000000002,0.1019000000000005,-0.10126660628019124,-994.7260705596109,-0.1416504206083431,99.99095000590668,-0.1136363636365104,-0.03301978537891159,101.3575,19306.36593896713,-5.529984628079975e-05,False
2022-03-02 10:30:00,1,0.0149816779532159,100.01989095183448,0.000149786985475,0.0018909518344827,0.0503000000000071,-0.0083000000000055,0.0149816779532159,0.000149786985475,99.9875,0.0001395858270954,4793.755,101.11448021462108,0.018097315406890857,99.8675,0.011631618928973353,99.9875,19306.36593896713,99.8862333937198,0.026868701837571507,0.0001395858270954,14679.811840545346,9698.765,-0.2108022297569138,-0.0419374844030853,13966.839583333334,0.04177675120773472,14168.970263768117,12942.365596107056,0.0028749999999888,101.1475,12968.558870967743,-27.182149834065058,0.013683214570079899,0.0139592679745987,13970.861840545345,9698.765,101.28377138643069,False,11560.896742149758,101.3575,13937.091666666667,101.1475,101.3575,2389.519011636792,101.1075,16183.830000000002,-0.0504999999999995,0.060510144927533815,-53.37542469475193,0.0139592679745987,100.00490927388128,-0.1136363636365104,0.018611833550053802,101.275,23645.350692457738,0.0032922989957739,False
2022-03-02 11:00:00,1,0.0072571005829757,100.02714805241746,7.255130956220844e-05,-0.0021519475825471,0.0113000000000056,0.0103000000000008,0.0072571005829757,7.255130956220844e-05,99.8675,0.000149786985475,11560.896742149758,101.12611183355006,0.02683242375483985,99.8862333937198,0.012860216139387148,99.9875,23645.350692457738,99.92801014492754,0.04492973916173071,0.000149786985475,9803.194508293838,4793.755,-0.2665626200650135,-0.2108022297569138,13937.091666666667,0.024988955791883427,13574.77332434053,12915.183446272991,-0.0019202898550787,101.1075,12942.365596107056,-28.872845180094373,-0.08158314156020569,0.0149816779532159,-2487.0983206147157,9698.765,101.30186870183758,False,14168.970263768117,101.275,12968.558870967743,101.1475,101.3575,-4876.617332251508,101.11448021462108,16183.830000000002,-0.0083000000000055,0.06676570699961815,-56.05499501415943,0.0149816779532159,100.01989095183448,-0.1258985226220293,0.0244918350683605,101.28377138643069,17488.298739130434,-3.981930480280015e-05,False
2022-03-02 11:30:00,1,-0.0116864925408464,100.0154615598766,-0.0001168468590613,-0.0023384401233812,-0.0115000000000122,-0.0110000000000098,-0.0116864925408464,-0.0001168468590613,99.8862333937198,7.255130956220844e-05,14168.970263768117,101.13897204968944,-0.013622637220322531,99.92801014492754,-1.568605308932547e-05,99.8675,17488.298739130434,99.95299910071942,0.01320978653451732,7.255130956220844e-05,11383.341822674418,11560.896742149758,-0.1020137638819868,-0.2665626200650135,12968.558870967743,-0.020184405169061392,10436.36755269321,12886.310601092897,-0.0019755897013595,101.11448021462108,12915.183446272991,-27.264806221102845,0.03941658782454299,0.0072571005829757,-3296.470017870928,4793.755,101.32870112559242,False,13574.77332434053,101.28377138643069,12942.365596107056,101.1075,101.275,1580.1473143805797,101.12611183355006,3336.48,0.0103000000000008,0.004804550622822035,-56.13765140119722,0.0072571005829757,100.02714805241746,-0.1122153080519494,0.012844530086297823,101.30186870183758,25444.518796363634,0.0025087836346813002,False
2022-03-02 12:00:00,1,0.0026148052749874,100.0180763651516,2.614332698662587e-05,0.0055763651515974,-0.0052999999999912,-0.0080999999999988,0.0026148052749874,2.614332698662587e-05,99.92801014492754,-0.0001168468590613,13574.77332434053,101.13895636363635,-0.005078488372092238,99.95299910071942,-0.0014563636363504884,99.8862333937198,25444.518796363634,99.93281469555036,-0.01870112559241477,-0.0001168468590613,1013.08,14168.970263768117,0.0165414703358063,-0.1020137638819868,12942.365596107056,-0.0003146955503581239,5296.3775000000005,12859.045794871794,0.0013167092944144,101.12611183355006,12886.310601092897,-26.076747252747737,0.0,-0.0116864925408464,-8790.114508293838,11560.896742149758,101.3150784883721,False,10436.36755269321,101.30186870183758,12915.183446272991,101.11448021462108,101.28377138643069,-10370.261822674418,101.13897204968944,19306.36593896713,-0.0110000000000098,-0.020499100719419516,-53.34155347385058,-0.0116864925408464,100.0154615598766,-0.1937984496121551,-0.0014720496894398138,101.32870112559242,4955.675,-0.0028519236242772004,False
2022-03-02 14:00:00,1,0.0215269951924312,100.03960336034405,0.0002151847315396,0.0149033603440358,0.0121999999999928,0.0,0.0215269951924312,0.0002151847315396,99.95299910071942,2.614332698662587e-05,10436.36755269321,101.1375,0.004553252323077572,99.93281469555036,0.007535561877674013,99.92801014492754,4955.675,99.9325,-0.0005252360490146657,2.614332698662587e-05,11510.068270192996,13574.77332434053,-0.4815090634274447,0.0165414703358063,12915.183446272991,0.015668154761897313,9916.078053571428,12832.969047619046,0.0012768899896116,101.13897204968944,12859.045794871794,-129.31103368176446,0.0367230376390537,0.0026148052749874,126.72644751857842,14168.970263768117,101.31,False,5296.3775000000005,101.32870112559242,12886.310601092897,101.12611183355006,101.30186870183758,10496.988270192996,101.13895636363635,23645.350692457738,-0.0080999999999988,0.015353459211539189,-155.3877809345122,0.0026148052749874,100.0180763651516,-0.1543818617876121,0.006079198241323525,101.3150784883721,22077.61440611664,0.0019009098640623,False
2022-03-02 14:30:00,1,-0.0153831806255197,100.02422017971853,-0.0001537945569371,-0.000879820281483,0.000399999999999,-0.0037000000000091,-0.0153831806255197,-0.0001537945569371,99.93281469555036,0.0002151847315396,5296.3775000000005,101.14503556187768,-0.032015611168759506,99.9325,-0.010032099273800554,99.95299910071942,22077.61440611664,99.9481681547619,-0.027462358845681933,0.0002151847315396,11727.44209535759,10436.36755269321,-0.2649974441459915,-0.4815090634274447,12886.310601092897,-0.04081797316383984,10028.679415859564,12703.658013937282,0.0037856736242929,101.13895636363635,12832.969047619046,-29.3007864491301,0.0342234083325081,0.0215269951924312,10714.36209535759,13574.77332434053,101.31455325232308,False,9916.078053571428,101.3150784883721,12859.045794871794,101.13897204968944,101.32870112559242,217.37382516459365,101.1375,17488.298739130434,0.0,-0.025149818401942525,-158.61182013089456,0.0215269951924312,100.03960336034405,-0.1543818617876121,-0.0024965373961265414,101.31,19827.673040166206,0.0003782388055242002,False
2022-03-02 15:00:00,1,0.0173229014949782,100.04154308121348,0.0001731570801633,0.0095430812134935,0.0069000000000016,-0.0341999999999984,0.0173229014949782,0.0001731570801633,99.9325,-0.0001537945569371,9916.078053571428,101.13500346260388,0.001591450877796774,99.9481681547619,-0.004235875490138596,99.93281469555036,19827.673040166206,99.90735018159806,-0.030424160290962732,-0.0001537945569371,10065.818029647931,5296.3775000000005,-0.2204630422565832,-0.2649974441459915,12859.045794871794,0.0069169047328756506,8079.843666067146,12674.357227488152,0.0009337500000157,101.1375,12703.658013937282,-29.299144990940476,-0.011148714971164306,-0.0153831806255197,-1444.250240545065,10436.36755269321,101.28253764115432,False,10028.679415859564,101.31,12832.969047619046,101.13895636363635,101.3150784883721,-1661.6240657096587,101.14503556187768,25444.518796363634,-0.0037000000000091,-0.03390106843096419,-58.59993144007058,-0.0153831806255197,100.02422017971853,-0.1176588241485584,-0.01426797476393915,101.31455325232308,18698.472866535176,0.0031195029867632997,False
2022-03-02 15:30:00,1,-0.0047564228959373,100.03678665831757,-4.7546738103286426e-05,-0.0286133416824441,0.0334000000000003,0.0202999999999917,-0.0047564228959373,-4.7546738103286426e-05,99.9481681547619,0.0001731570801633,10028.679415859564,101.13076758711374,-0.008574985122081102,99.90735018159806,-0.00011699266195819291,99.9325,18698.472866535176,99.91426708633094,-0.0069835342442843285,0.0001731570801633,8513.154589308997,9916.078053571428,-0.210007513771819,-0.2204630422565832,12832.969047619046,-0.011912175616643594,13529.435948660714,12645.058082497211,0.002834659864078,101.14503556187768,12674.357227488152,-23.92663750542306,-0.002961406873529998,0.0173229014949782,-3214.287506048593,5296.3775000000005,101.28412909203212,False,8079.843666067146,101.31455325232308,12703.658013937282,101.1375,101.31,-1552.6634403389344,101.13500346260388,4955.675,-0.0341999999999984,-0.004995270883767944,-53.225782496363536,0.0173229014949782,100.04154308121348,-0.0834354158160503,-0.004352868152096789,101.28253764115432,17846.251624834877,0.002865760399060901,False
2022-03-02 16:00:00,1,0.0078176658584396,100.044604324176,7.814180396084116e-05,-0.0004956758240126,-0.0202999999999917,-0.0080999999999988,0.0078176658584396,7.814180396084116e-05,99.90735018159806,-4.7546738103286426e-05,8079.843666067146,101.13065059445178,0.0019458930899673987,99.91426708633094,-0.003150594451781785,99.9481681547619,17846.251624834877,99.9023549107143,-0.006629092032113704,-4.7546738103286426e-05,7494.6,10028.679415859564,-0.3142102298585656,-0.210007513771819,12703.658013937282,0.0151450892857099,4196.635,12621.131444991788,0.0032128986696022,101.13500346260388,12645.058082497211,-36.93613249178816,0.0,-0.0047564228959373,-2571.218029647931,9916.078053571428,101.27555410691004,False,13529.435948660714,101.28253764115432,12674.357227488152,101.14503556187768,101.31455325232308,-1018.5545893089966,101.13076758711374,22077.61440611664,0.0202999999999917,0.0032329136690663063,-60.86276999721122,-0.0047564228959373,100.03678665831757,-0.0945841307872146,-0.003267587113739978,101.28412909203212,16180.375,-0.0024662408731899003,False
2022-03-02 16:30:00,1,0.0258209537242493,100.07042527790024,0.0002580278204328,0.0131252779002437,0.0121999999999928,-0.0131000000000085,0.0258209537242493,0.0002580278204328,99.91426708633094,7.814180396084116e-05,13529.435948660714,101.1275,0.0,99.9023549107143,0.0,99.90735018159806,16180.375,99.9175,0.0019458930899673987,7.814180396084116e-05,7494.6,8079.843666067146,-0.3738567549034163,-0.3142102298585656,12674.357227488152,0.0,4196.635,12584.1953125,0.0063324016563655,101.13076758711374,12621.131444991788,-23.268592923279357,0.0,0.0078176658584396,-1018.5545893089966,10028.679415859564,101.2775,False,4196.635,101.28412909203212,12645.058082497211,101.13500346260388,101.28253764115432,0.0,101.13065059445178,19827.673040166206,-0.0080999999999988,0.0151450892857099,-60.204725415067514,0.0078176658584396,100.044604324176,-0.0975455376607446,-0.003150594451781785,101.27555410691004,16180.375,-0.0065576354679991004,False
2022-03-02 17:00:00,1,0.0012811619615007,100.07170643986174,1.2802439441468498e-05,0.0006064398617411,0.0138000000000033,-0.0065999999999917,0.0012811619615007,1.2802439441468498e-05,99.9023549107143,0.0002580278204328,4196.635,101.1275,0.0,99.9175,0.0,99.91426708633094,16180.375,99.9175,0.0,0.0002580278204328,7494.6,13529.435948660714,-0.3808355374833803,-0.3738567549034163,12645.058082497211,0.0,4196.635,12560.92671957672,0.0091981620554264,101.13065059445178,12584.1953125,-30.96005291005349,0.0,0.0258209537242493,0.0,8079.843666067146,101.2775,False,4196.635,101.27555410691004,12621.131444991788,101.13076758711374,101.28412909203212,0.0,101.1275,18698.472866535176,-0.0131000000000085,0.0,-54.22864583333285,0.0258209537242493,100.07042527790024,-0.0975455376607446,0.0,101.2775,16180.375,0.0063431055901049,False
2022-03-02 17:30:00,1,0.0187788439362037,100.09048528379796,0.0001876186720741,0.0126852837979498,0.006699999999995,-0.0121000000000037,0.0187788439362037,0.0001876186720741,99.9175,1.2802439441468498e-05,4196.635,101.1275,0.0,99.9175,0.0,99.9023549107143,16180.375,99.9175,0.0,1.2802439441468498e-05,7494.6,4196.635,0.0363448888958008,-0.3808355374833803,12621.131444991788,0.0,4196.635,12529.966666666667,0.0067319211822365,101.1275,12560.92671957672,-33.04509803921428,0.0,0.0012811619615007,0.0,13529.435948660714,101.2775,False,4196.635,101.2775,12584.1953125,101.13065059445178,101.27555410691004,0.0,101.1275,17846.251624834877,-0.0065999999999917,0.0,-64.00515094926777,0.0012811619615007,100.07170643986174,-0.0975455376607446,0.0,101.2775,16180.375,-0.006409057970998299,False
2022-03-02 18:00:00,1,0.0058966808571341,100.09638196465508,5.891002992711864e-05,0.0064819646550802,0.0121000000000037,-0.0121999999999928,0.0058966808571341,5.891002992711864e-05,99.9175,0.0001876186720741,4196.635,101.1275,0.0,99.9175,0.0,99.9175,16180.375,99.9175,0.0,0.0001876186720741,7494.6,4196.635,-0.3143239949063228,0.0363448888958008,12584.1953125,0.0,4196.635,12496.921568627453,0.0001742857142374,101.1275,12529.966666666667,-21.268235294119222,0.0,0.0187788439362037,0.0,4196.635,101.2775,False,4196.635,101.2775,12560.92671957672,101.1275,101.2775,0.0,101.1275,16180.375,-0.0121000000000037,0.0,-54.3133333333335,0.0187788439362037,100.09048528379796,-0.0975455376607446,0.0,101.2775,16180.375,0.007991666666654799,False
2022-03-03 09:30:00,1,-0.0550928787530864,100.0285066620879,-0.0005507717808804,-0.0002933379120975,-0.0585999999999984,0.0082000000000022,-0.0550928787530864,-0.0005507717808804,99.9175,5.891002992711864e-05,4196.635,101.1275,-0.045000000000001705,99.9175,-0.01999999999999602,99.9175,16180.375,99.9175,-0.045000000000001705,5.891002992711864e-05,1012.325,4196.635,-0.5,-0.3143239949063228,12560.92671957672,-0.04250000000000398,1897.66,12475.653333333334,0.0065173913043423,101.1275,12496.921568627453,-944.7551063829796,0.0,0.0058966808571341,-6482.275000000001,4196.635,101.2775,False,4196.635,101.2775,12529.966666666667,101.1275,101.2775,-6482.275000000001,101.1275,16180.375,-0.0121999999999928,-0.04250000000000398,-966.0233416770989,0.0058966808571341,100.09638196465508,-0.0975455376607446,-0.01999999999999602,101.2775,6167.655,-0.007250766283547699,False
