time,instru_id,time,\delta p autocorr,direction autocorr,spread,trade_size_ave,trade_size_sum, Parks,Gk,TTM,instru_id,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next,Parks.T,GK.T,avg mq.T,delta mq autocorr.T,trade_volumn.T,avg_volume.T,Parks.TS,GK.TS,avg mq.TS,delta mq autocorr.TS,trade_volumn.TS,avg_volume.TS,Parks.TF,GK.TF,avg mq.TF,delta mq autocorr.TF,trade_volumn.TF,avg_volume.TF
2022-03-01 09:40:00,1,2022-03-01 09:40:00,-0.3477750852717949,0.4130523731587561,0.0025877001013157,419572651026.3158,63775042956000.0,2.7827065981118566,4.726862934975343,14394.128728070176,1,-0.07809426186928192,100.23739933987174,-0.0007790930569187076,-0.06070066012826203,-0.01630000000000109,0.07310000000001082,-0.07809426186928192,-0.0007790930569187076,13.384643280506031,22.73573865442464,100.17033862876255,-0.1003127541769394,4573431.485,7647.878737458194,5.048117290530255,8.574952130516467,101.19478305785123,-0.2336736354445019,5603385.16,11577.242066115703,8.893912899961196,15.107588231599758,101.46822026022303,-0.12477155751758288,4399010.3,8176.59907063197
2022-03-01 09:50:00,1,2022-03-01 09:50:00,-0.1950840590606531,0.6145257962157712,0.0041500779604888,1130933572367.7812,372077145309000.0,7.071817876497329,12.012512416878536,14385.055217831814,1,-0.03942946062296926,100.19796987924877,-0.0003935155639429296,-0.024930120751221807,-0.07520000000000948,0.05329999999999302,-0.03942946062296926,-0.0003935155639429296,15.110479940594683,25.667320052723753,100.11604591836735,-0.09866180467175067,4797451.74,8158.931530612245,4.108735196569076,6.979276748113591,101.18678374655647,-0.0027777777777777068,7320925.19,20167.83798898072,9.014553715828386,15.312513981440832,101.44212886597938,-0.1144609933729697,6014163.945,12400.338030927836
2022-03-01 09:50:00,2,2022-03-01 09:50:00,-0.4268476623589748,-0.1999999999999999,0.0069166666666689,41702256285.71429,291915794000.0,0.1517244591308039,0.2586738625245062,14383.814285714285,2,-0.07645906904066635,99.6299638225256,-0.0007674304607483911,-0.029136177474399005,-0.08330000000000837,0.042899999999988836,-0.07645906904066635,-0.0007674304607483911,15.110479940594683,25.667320052723753,100.11604591836735,-0.09866180467175067,4797451.74,8158.931530612245,4.108735196569076,6.979276748113591,101.18678374655647,-0.0027777777777777068,7320925.19,20167.83798898072,9.014553715828386,15.312513981440832,101.44212886597938,-0.1144609933729697,6014163.945,12400.338030927836
2022-03-01 10:00:00,1,2022-03-01 10:00:00,-0.1598530799690939,0.5181077860210502,0.0010621417796414,2001518493966.2163,592449474214000.0,7.039590594606729,11.957769815905923,14374.947916666666,1,-0.021191532467213392,100.17677834678156,-0.00021154136534372016,0.00917834678156737,-0.05530000000000257,0.00019999999999242846,-0.021191532467213392,-0.00021154136534372016,16.138497522973783,27.413555540311663,100.0927296819788,-0.16252541224304212,4309496.145,7613.95078621908,6.194690983992743,10.522572197505355,101.18390280561123,-0.03719162256838306,7708116.275,15447.126803607216,11.56867586791,19.651057230163765,101.43333333333334,-0.20335576854475976,7009319.98,12767.4316575592
2022-03-01 10:00:00,2,2022-03-01 10:00:00,-0.8173358542048377,-0.1999999999999999,0.0215666666666578,65033662571.42857,455235638000.0,0.1678134397040096,0.285912696865478,14376.069047619048,2,-0.01603865841181573,99.61392516411378,-0.00016100819624758353,-0.002274835886225901,-0.042899999999988836,-0.0016999999999995907,-0.01603865841181573,-0.00016100819624758353,16.138497522973783,27.413555540311663,100.0927296819788,-0.16252541224304212,4309496.145,7613.95078621908,6.194690983992743,10.522572197505355,101.18390280561123,-0.03719162256838306,7708116.275,15447.126803607216,11.56867586791,19.651057230163765,101.43333333333334,-0.20335576854475976,7009319.98,12767.4316575592
2022-03-01 10:10:00,1,2022-03-01 10:10:00,-0.2771257225286246,0.4898638046821064,0.0021432250839126,2777568262780.392,708279907009000.0,6.154475808039131,10.454277304744457,14365.26294117647,1,-0.009487719187319499,100.16729062759424,-9.471873630478138e-05,9.062759424693922e-05,-0.00039999999999906777,0.008299999999991314,-0.009487719187319499,-9.471873630478138e-05,15.284011188788394,25.96208779696797,100.07273787313432,-0.1400586701435029,4392154.53,8194.318152985075,6.96437202809605,11.829985977556118,101.18152852049911,-0.14314928425357853,7584055.7,13518.815864527629,11.758326291974099,19.97320570934678,101.42603494623656,-0.1494242653271356,6400499.945,11470.430008960573
2022-03-01 10:20:00,1,2022-03-01 10:20:00,-0.1153823846358458,0.4694756507425378,0.0027465764469241,3597226804176.692,956862329911000.0,6.874952979701388,11.678109527421778,14355.153571428573,1,-0.025132153009096214,100.14215847458514,-0.0002509647624129696,-0.013541525414851208,-0.011499999999998067,0.02589999999999293,-0.025132153009096214,-0.0002509647624129696,16.52032545592164,28.06214511513471,100.04245437956205,-0.07625506575124529,5652504.545,10314.78931569343,7.06618159925532,12.002924154083205,101.17342371323531,-0.1779802310352185,7749709.635,14245.789770220588,12.398148218731125,21.06003513074083,101.39891964285714,-0.13128223368324743,5286601.495,9440.3598125
2022-03-01 10:30:00,1,2022-03-01 10:30:00,-0.2479306656798275,0.5709182883341457,0.0044372643657055,4253787810610.092,927325742713000.0,6.019774457834781,10.225468084276326,14345.14625382263,1,0.003605855483883147,100.14576433006903,3.600607083090063e-05,0.01586433006902155,-0.02579999999998961,-0.02199999999999136,0.003605855483883147,3.600607083090063e-05,18.05249732509657,30.66475905569134,100.05166814159291,-0.09263811618588474,5689991.55,10070.781504424778,6.546712950295171,11.120532057827166,101.17302935010483,0.04399079930980759,6765264.635,14182.944727463311,11.640028715632603,19.77226028833064,101.39152691511387,-0.1763410349952152,5619272.605,11634.10477225673
2022-03-01 10:40:00,1,2022-03-01 10:40:00,-0.0890971918173164,0.5258090586558252,0.0035419695969096,4754176466764.368,827226705217000.0,4.804774108547027,8.161619745451409,14335.075670498083,1,0.011235078718641489,100.15699940878767,0.00011217467361203449,0.005099408787671678,0.02199999999999136,-0.011899999999997135,0.011235078718641489,0.00011217467361203449,15.112975636762263,25.671559351047794,100.05721987315012,-0.13785615520268224,4107183.005,8683.262167019027,5.338933621938829,9.068945430806641,101.17305269922879,0.0,6217680.66,15983.754910025707,9.03728937549115,15.351133764231863,101.39739333333333,-0.1564437740911097,3561808.89,9498.15704
2022-03-01 10:50:00,1,2022-03-01 10:50:00,-0.219222162960404,0.3996808990375281,-0.0022644144144976,5192820273043.243,960671750513000.0,5.108524195868965,8.677581641559232,14325.576036036036,1,-0.009933019869535542,100.14706638891813,-9.91843318800868e-05,-0.01483361108186898,0.010000000000005116,0.015700000000009595,-0.009933019869535542,-9.91843318800868e-05,14.1224846330844,23.98906814622225,100.04572398190045,-0.01184252905182838,3845331.275,8699.84451357466,5.527295153820921,9.388904541532854,101.16748730964467,-0.0017035775127735963,7618956.885000001,19337.45402284264,10.627852305577592,18.05293330673667,101.38568594104309,-0.021706089104029568,4515597.905,10239.451031746032
2022-03-01 11:00:00,1,2022-03-01 11:00:00,-0.0495282796056002,0.528022231517588,0.0030127819549079,5516411774527.777,595772471649000.0,2.982273584615396,5.065853698431554,14314.066820987651,1,-0.009160868977033942,100.1379055199411,-9.148253031125841e-05,-0.00979448005890049,-0.014200000000002433,0.021100000000004115,-0.009160868977033942,-9.148253031125841e-05,14.1224846330844,23.98906814622225,100.0302036199095,-0.08309317963484426,4213810.365,9533.507613122172,6.035130453731534,10.25153572387263,101.1682244655582,-0.24999999999999994,7900150.485,18765.203052256533,11.207302903205141,19.037213356246667,101.38612903225807,-0.09610937786731644,4530654.2700000005,9743.342516129032
2022-03-01 11:10:00,1,2022-03-01 11:10:00,-0.2506643345988514,0.118425484672617,0.0036751842751669,5767722791432.099,467185546106000.0,2.236705188461547,3.799409966315646,14306.242386831276,1,-0.0031854094294203605,100.13472011051168,-3.181123815900066e-05,0.009220110511677149,-0.022199999999998,-0.013099999999994338,-0.0031854094294203605,-3.181123815900066e-05,14.729559764370833,25.02027243305081,100.02374186550976,-0.0586385239028178,4202356.11,9115.739934924079,5.805766826036273,9.861928665483171,101.17183950617284,-0.055663032324094856,6740720.78,16643.75501234568,9.621562105970437,16.34360489885159,101.37505154639175,-0.12531948881780866,3141206.16,8095.892164948454
2022-03-01 11:20:00,1,2022-03-01 11:20:00,-0.0869942011373988,0.551158301158301,0.0032572368421028,5959651638776.596,560207254045000.0,2.595682564387474,4.409178363739946,14295.943794326242,1,-0.0022269750932650823,100.13249313541841,-2.2240284082943368e-05,-0.003906864581580294,0.01089999999999236,-0.0024000000000086175,-0.0022269750932650823,-2.2240284082943368e-05,13.898825374189398,23.609150777390678,100.01713218390805,-0.05392104608591816,3192594.305,7339.297252873564,5.132011169681447,8.717457931464137,101.16443435754191,-0.14623324697164353,5960807.725,16650.300907821227,6.3732733425334445,10.825919978016291,101.37286964980545,-0.07311965848318933,2369496.12,9219.82926070039
2022-03-01 11:30:00,1,2022-03-01 11:30:00,-0.1961646805176504,0.1705605730844883,0.0015156666666484,6096144532405.405,225557347699000.0,1.0217048391737928,1.7356109233475632,14286.745045045043,1,0.008844598721765351,100.14133773414018,8.83211560968598e-05,0.0029377341401755075,0.0020000000000095497,-0.006999999999990791,0.008844598721765351,8.83211560968598e-05,12.652723788917244,21.49246829390048,100.02284722222223,0.010077286506367751,3225759.57,8145.857499999999,5.934783866614857,10.081082635827242,101.16600241545893,-0.000269759913676829,8743030.415000001,21118.430954106283,6.447669529411267,10.952292584763564,101.378,-0.0008620689655188784,2103286.0100000002,8089.561576923078
2022-03-01 11:40:00,1,2022-03-01 11:40:00,-0.3521580068553844,-0.0628694613461931,-0.0011782608695511,6193838217920.0,154845955448000.0,0.6903411075498601,1.1727893338055098,14275.407333333334,1,0.008684545860333515,100.15002228000051,8.67153662338004e-05,0.004622280000518231,0.006999999999990791,-0.005700000000004479,0.008684545860333515,8.67153662338004e-05,0.06390264539857193,0.10854781966616403,100.035,0.010077286506367751,16205.84,8102.92,0.02867045346190752,0.04870088229868233,101.1675,-0.000269759913676829,14163.779999999999,7081.889999999999,0.04959745791854821,0.08424840449818126,101.38624999999999,-0.0008620689655188784,7198.495,3599.2475
2022-03-01 13:40:00,1,2022-03-01 13:40:00,-0.0271299947781173,0.1346153846153846,0.0092777777777541,6280676977419.3545,194700986300000.0,0.8560229733618265,1.4541955524386498,14152.5623655914,1,-0.020995139060318024,100.13010486093968,-0.00020967858856710473,-0.006295139060313204,-0.01470000000000482,0.013899999999992474,-0.020995139060318024,-0.00020967858856710473,17.03005499871942,28.927993941032714,100.02750938086304,0.09397369098543856,6220363.95,11670.476454033771,7.944691578561961,13.495199508474618,101.15780430711611,0.029197080291970795,8414572.735,15757.626844569288,14.408061525338255,24.474161506721654,101.37015920826161,-0.08118201764607479,6667005.015,11475.051660929432
2022-03-01 13:50:00,1,2022-03-01 13:50:00,-0.2261050033437503,0.5875850340136052,-0.0011787878787714,6528075654102.564,1272974752550000.0,5.499278776052042,9.341333008232027,14143.816495726496,1,-0.019473534105415524,100.11063132683427,-0.00019452014084138253,-0.015768673165737823,-0.009999999999990905,0.02020000000000266,-0.019473534105415524,-0.00019452014084138253,18.435469794121985,31.31529278939816,99.99944395017793,-0.09844420600862977,5555875.115,9885.89878113879,8.378392041980185,14.231902025226843,101.15114109848486,-0.17085926694307282,6350010.3,12026.534659090908,14.974683750684799,25.436650723750716,101.34811426116839,-0.1741762935997109,5325035.93,9149.546271477662
2022-03-01 14:00:00,1,2022-03-01 14:00:00,-0.3572379806216635,0.5657979570990072,0.0012863185976641,6944997656246.575,1013969657812000.0,4.178361000497689,7.097570269489406,14134.989269406393,1,-0.005521981732798054,100.10510934510147,-5.516183708227742e-05,-0.0010906548985332165,-0.02020000000000266,-0.00740000000000407,-0.005521981732798054,-5.516183708227742e-05,19.5534563333637,33.21435346981126,99.97829565217391,-0.09587721219197526,7649557.425,13303.578130434782,8.376178365557701,14.228141777938049,101.15166996047431,-0.22330097087337972,7762371.075,15340.654298418973,15.670787284299747,26.619082536464116,101.34309401709402,-0.15198994052116152,6435824.42,11001.409264957265
