TRANSACT_TIME,\delta p autocorr,direction autocorr,spread,trade_size_ave,trade_size_sum, Parks,Gk,TTM,instru_id
2022-03-01 10:00:00,-0.24956041011952346,0.2567762955065477,-0.035048076923075655,43460194952.38095,912664094000.0,0.4274763966076265,0.7264670891694871,14385.566666666668,2
2022-03-01 10:30:00,-0.39113058794566874,0.6666666666666664,0.02016666666666822,86805156333.33333,520830938000.0,0.15393757177504686,0.26241957077947525,14347.486111111111,2
2022-03-01 14:30:00,-0.036732264024959056,0.5185449728701348,0.003079999999982874,158772420733.33334,2381586311000.0,0.42544452508235203,0.7230172725334925,14112.130000000001,2
2022-03-01 15:00:00,-0.48015598130834247,-0.24999999999999997,0.06437222222220385,208545988090.9091,2294005869000.0,0.3119926517270582,0.5304260273675281,14087.177272727275,2
2022-03-02 10:30:00,-0.9999999999999999,0.4999999999999999,0.01680000000000348,22626588250.0,90506353000.0,0.06488459381958221,0.10797743255806863,12914.729166666666,2
2022-03-02 11:00:00,-0.5,0.5773502691896257,0.021000000000000796,34411463800.0,172057319000.0,0.08110574227447777,0.13598568820150805,12889.01,2
2022-03-02 14:30:00,-0.5,0.5773502691896257,0.006966666666670562,95267542200.0,476337711000.0,0.08110574227447777,0.13598568820150805,12677.573333333334,2
2022-03-03 10:30:00,-0.4386395399663362,-0.3162277660168379,0.007969999999986044,29828059285.714287,208796415000.0,0.03867361356847302,0.05917450481472176,11474.728571428572,2
2022-03-03 11:00:00,-0.2195918638057811,0.2581988897471612,0.022169999999988477,71417458307.6923,928426958000.0,0.14530443290221487,0.24516611738124502,11443.55512820513,2
2022-03-03 11:30:00,0.0797674745809421,0.6614378277661477,-0.006262499999991178,109103820500.0,1091038205000.0,0.16616495737649975,0.2808095465705402,11417.926666666666,2
2022-03-03 15:00:00,0.16457551721471,0.7092993656151905,0.017551190476197576,232060286032.25806,7193868867000.0,0.8961409607428528,1.521956743315695,11208.929569892473,2
2022-03-03 15:30:00,0.11146930668346229,0.43750000000000006,0.00981176470587286,312742857684.2105,5942114296000.0,0.5956665804892496,1.011422947632216,11175.699999999999,2
2022-03-03 16:00:00,-0.581872362855651,0.75,0.0438750000000141,355489240750.0,2843913926000.0,0.2520921369057456,0.4272632889783069,11148.38125,2
2022-03-04 10:30:00,-0.3699453368817852,0.1690308509457033,-0.01151904761906053,44403687153.84615,577247933000.0,0.25998425556210414,0.44214545749036926,10029.123076923077,2
2022-03-04 11:00:00,-0.001158580738588294,0.5666666666666667,-0.001642424242419338,78719339357.14285,1102070751000.0,0.3109050562838585,0.5285558643683392,10004.176190476192,2
2022-03-04 11:30:00,-0.06737097632194579,0.7090909090909091,0.01984999999999104,113184638058.82353,1924138847000.0,0.37752756834468537,0.6416463493763438,9971.992156862745,2
2022-03-04 12:00:00,-0.5089546627193131,-0.3333333333333333,0.012550000000004502,140596745800.0,702983729000.0,0.11169563525510033,0.1909495733170725,9951.166666666668,2
2022-03-04 14:00:00,-0.37151765317230745,-0.11111111111111112,-0.002249999999989427,164331459454.54544,1807646054000.0,0.2696188828349199,0.45849252086493747,9819.019696969697,2
