TRANSACT_TIME,\delta p autocorr,direction autocorr,spread,trade_size_ave,trade_size_sum, Parks,Gk,TTM,instru_id
2022-03-03 13:40:00,-0.18318564544983001,0.331496772065898,0.0013615384615093262,9474366635642.857,265282265798000.0,0.6133388355538288,1.041648035535572,11274.367857142857,1
2022-03-03 13:50:00,-0.07504848843057921,0.4179894179894183,0.0029411238824650354,9582247904035.715,536605882626000.0,1.2266776711076577,2.0835901566829214,11264.249702380952,1
2022-03-03 14:00:00,-0.16071597618768582,0.5837922025650762,-0.00039945573288946434,9883451156840.764,1551701831624000.0,3.573653650689154,6.07033025940954,11254.533864118896,1
2022-03-03 14:10:00,-0.1885573118930642,0.4677871148459383,0.0026979853479787153,10244227977408.695,1178086217402000.0,2.6975076191881007,4.582059481893476,11245.651739130435,1
2022-03-03 14:20:00,-0.14762222725030882,0.6067907078807763,0.008886419753096675,10530942540034.482,1221589334644000.0,2.7209642071810407,4.621904249232252,11235.106178160919,1
2022-03-03 14:30:00,-0.13768527939254224,0.49666666666666653,0.005909000000087872,10866616542677.63,1651725714487000.0,3.8313078854647094,6.507995239099779,11225.330592105263,1
2022-03-03 14:40:00,-0.1995910029826228,0.511904761904762,0.007598853615547796,11264829158593.94,1858696811168000.0,4.31581148502359,7.330997701023989,11215.037575757575,1
2022-03-03 14:50:00,-0.3004780892656634,0.6339205688172403,0.0018041269841404528,11590674903989.361,1089523440975000.0,2.4716279787382303,4.198366402620187,11205.646631205675,1
2022-03-03 15:00:00,-0.20712455654067743,0.6201240372124042,0.005024705882391345,11866164916041.322,1435805954841000.0,3.1873568671348242,5.414145622414659,11194.833608815426,1
2022-03-03 15:10:00,-0.2363415517509998,0.5144957554275268,0.00803974358979076,12178440153392.404,962096772118000.0,2.142800574202883,3.6397983709714845,11186.662658227848,1
2022-03-03 15:20:00,-0.22864509993935456,0.13690476190476186,0.0038034090909206952,12324220837333.334,369726625120000.0,0.8187286595038414,1.3905813342474544,11173.949444444444,1
2022-03-03 15:30:00,0.027203323131674104,0.8614718614718616,0.0030045454545444272,12410227861303.031,409537519423000.0,0.9006015254542256,1.5296675065354812,11165.718686868688,1
2022-03-03 15:50:00,-0.40643837199642446,0.6871842709362765,0.021738888888876318,12546557942650.0,250931158853000.0,0.5458191063358943,0.9269318217659187,11145.161666666667,1
2022-03-03 16:00:00,-0.4991000772321449,0.05797101449275363,-0.0026276595744718634,12678222578830.19,671945796678000.0,1.4464206317901198,2.4568700224464823,11135.664150943396,1
2022-03-03 16:10:00,-0.6637463509445105,-0.03125,-0.010951515151518265,12829461728735.295,436201698777000.0,0.9278924807710203,1.576029040270028,11123.010784313727,1
2022-03-03 16:20:00,-0.22663340768040655,0.272474630456533,0.015251515151518902,12939137250785.715,181147921511000.0,0.382073374435126,0.6486917245198873,11113.877380952381,1
2022-03-03 16:30:00,-0.2843587722548775,0.6666666666666665,0.0103211538461494,12986360561480.0,324659014037000.0,0.6822738829198679,1.158763924374633,11105.416666666668,1
2022-03-03 16:40:00,-0.1890176852855057,0.3113761843897637,-0.002611111111122,13050106008227.273,287102332181000.0,0.6004010169694837,1.0196670673091044,11095.856060606062,1
2022-03-03 16:50:00,-0.6416220776884523,0.0,0.006574999999983788,13080886174285.715,91566203220000.0,0.191036687217563,0.32387325151017404,11082.878571428571,1
2022-03-03 17:00:00,-0.540202832520252,0.25,0.003816666666665469,13096972558142.857,91678807907000.0,0.191036687217563,0.32387325151017404,11075.838095238096,1
2022-03-04 09:20:00,-0.290457833076266,0.6975184488828856,0.005305555555565888,111600281000.0,2343605901000.0,0.19312082008415096,0.32861771258172445,10095.397619047619,1
2022-03-04 09:30:00,-0.020879699808207787,0.4920634920634919,0.004375714285714594,155926511235.29413,2650750691000.0,0.1563359019728841,0.26626804287205325,10087.091176470587,1
2022-03-04 09:40:00,-0.020511389891449735,0.7023809523809516,-0.0014642016807613345,417732032642.0455,73520837745000.0,1.6185363968957416,2.7493850725494524,10073.39318181818,1
2022-03-04 09:50:00,-0.17438528188718086,0.6584120387848006,0.000847703201984018,998512751715.9532,256617777191000.0,2.7339797419026737,4.644097792688415,10064.790077821011,1
2022-03-04 10:00:00,-0.07136055693938043,0.6019167835437126,0.0007643014493652345,1754278080684.4106,461375135220000.0,3.191777483765658,5.421727174030525,10055.117237008873,1
2022-03-04 10:10:00,-0.13398675369362764,0.4984985259914757,0.001073309023425395,2520002413504.451,849240813351000.0,4.367689353508633,7.4191729835082505,10044.42002967359,1
2022-03-04 10:20:00,-0.24682058737870732,0.4865855848604266,0.0007389656863381333,3552660781872.038,1499222849950000.0,6.057776466293874,10.290021551739622,10035.439336492891,1
2022-03-04 10:30:00,-0.4473741639942699,0.629859927121987,0.0015527650381699232,4580695182216.139,1589501228229000.0,5.796101861727479,9.845530486505018,10025.532708933717,1
2022-03-04 10:40:00,-0.18709628520718424,0.5657870661188936,-0.0002884029635481511,5454716787757.895,1554594284511000.0,4.904050591205209,8.330256787984922,10014.777543859649,1
2022-03-04 10:50:00,-0.04544277110446945,0.4687194806686966,0.0010045631068180683,6194073284362.638,1690982006631000.0,4.697564250522884,7.979511081691382,10005.187973137974,1
2022-03-04 11:00:00,-0.18049729207208562,0.42648028473661126,0.006370789599060345,6830048048779.487,1331859369512000.0,3.3554030360877745,5.699666975501162,9994.630512820513,1
2022-03-04 11:10:00,-0.12952959714953374,0.5162337662337666,0.0014276996975581824,7251275433766.667,1087691315065000.0,2.581079258529057,4.384376770160247,9984.339222222223,1
2022-03-04 11:20:00,0.09042424087871703,0.5032356299961933,0.003471098591560917,7592673723034.246,1108530363563000.0,2.512250478301616,4.267462381300791,9975.147488584475,1
2022-03-04 11:30:00,-0.24129914326984056,0.5315565031982942,0.00508486772483252,8014719693100.0,1362502347827000.0,2.9947526883190414,5.087054554038009,9965.261862745097,1
2022-03-04 11:40:00,-0.032256821757648685,0.6120563724821227,0.005716959064329785,8308445231756.757,307412473575000.0,0.6951235393534145,1.1809268248757856,9955.86936936937,1
2022-03-04 11:50:00,-0.16131190168885184,0.15151515151515144,0.0026916666666494393,8380239939066.667,125703599086000.0,0.2881389590047976,0.4898304783266323,9942.96222222222,1
2022-03-04 13:40:00,-0.31833952333051524,0.5131986876608862,0.008618888888889842,8525927902684.211,323985260302000.0,0.7417148749907175,1.260058870249918,9835.83947368421,1
