time,instru_id,time,\delta p autocorr,direction autocorr,spread,trade_size_ave,trade_size_sum, Parks,Gk,TTM,instru_id,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next
2022-03-02 16:00:00,1,2022-03-02 16:00:00,-0.3738567549034163,0.6805273833671399,0.0067319211822365,10595614620187.5,678119335692000.0,1.2259974164970664,2.082410362635097,12584.1953125,1,0.007817665858439682,100.04460432417599,7.814180396084116e-05,-0.0004956758240126646,-0.02029999999999177,-0.008099999999998886,0.007817665858439682,7.814180396084116e-05
2022-03-02 16:30:00,1,2022-03-02 16:30:00,-0.3808355374833803,0.5102828626207215,0.0001742857142374,10808558981682.54,680939215846000.0,1.251603873102196,2.125909108614433,12560.92671957672,1,0.025820953724249307,100.07042527790024,0.00025802782043289325,0.01312527790024376,0.012199999999992883,-0.01310000000000855,0.025820953724249307,0.00025802782043289325
2022-03-02 17:00:00,1,2022-03-02 17:00:00,0.0363448888958008,0.6915640748081247,0.0065173913043423,10955290019480.0,273882250487000.0,0.5142115922143992,0.8731705916313001,12529.966666666667,1,0.001281161961500743,100.07170643986174,1.2802439441468498e-05,0.0006064398617411371,0.013800000000003365,-0.006599999999991724,0.001281161961500743,1.2802439441468498e-05
2022-03-02 17:30:00,1,2022-03-02 17:30:00,-0.3143239949063228,0.5000000000000001,0.000108333333344,11007833818000.0,187133174906000.0,0.3607503739418208,0.61237054207821,12496.921568627453,1,0.01877884393620377,100.09048528379795,0.00018761867207415348,0.012685283797949864,0.006699999999995043,-0.012100000000003774,0.01877884393620377,0.00018761867207415348
2022-03-02 18:00:00,1,2022-03-02 18:00:00,-0.5,-0.3333333333333333,0.0080999999999988,11033423991200.0,55167119956000.0,0.1085107115715151,0.1829340170897765,12475.653333333334,1,0.005896680857134129,100.09638196465508,5.8910029927118635e-05,0.006481964655080219,0.012100000000003774,-0.012199999999992883,0.005896680857134129,5.8910029927118635e-05
2022-03-03 09:30:00,1,2022-03-03 09:30:00,-0.4059560129517252,0.4935104795758379,0.0008492337164511,61975108808.51064,2912830114000.0,0.2665780114625325,0.4523697761447269,11530.898226950354,1,-0.05509287875308644,100.0285066620879,-0.0005507717808804133,-0.00029333791209751325,-0.05859999999999843,0.008200000000002206,-0.05509287875308644,-0.0005507717808804133
2022-03-03 10:00:00,1,2022-03-03 10:00:00,-0.4717041717655739,0.6764385307409171,0.0008074121485321,1479752642605.317,1447198084468000.0,14.549065019631524,24.713667925836543,11503.080402181322,1,-0.00811244989814952,100.02039421218976,-8.110795765250877e-05,-0.0018057878102410996,-0.0066000000000059345,0.0024999999999977263,-0.00811244989814952,-8.110795765250877e-05
2022-03-03 10:30:00,1,2022-03-03 10:30:00,-0.1219102327364131,0.576468838393853,0.0004523066341306,4597787887851.613,5701256980936000.0,23.63689884128126,40.15066186744341,11475.881021505376,1,0.003184760612114701,100.02357897280187,3.184009855296912e-05,0.003778972801868008,-0.0023999999999944066,0.0030000000000001137,0.003184760612114701,3.184009855296912e-05
2022-03-03 10:30:00,2,2022-03-03 10:30:00,-0.4386395399663362,-0.3162277660168379,0.007969999999986,29828059285.714287,208796415000.0,0.038673613568473,0.0591745048147217,11474.728571428572,2,-0.0005357142857178587,99.42686428571429,-5.388023544405699e-06,-0.0005357142857178587,0.0,0.010900000000006571,-0.0005357142857178587,-5.388023544405699e-06
2022-03-03 11:00:00,1,2022-03-03 11:00:00,-0.2499753758652734,0.5707832532306816,0.004957357577112,7255380981652.005,5608409498817000.0,14.97846067211026,25.443058339946955,11444.799892194913,1,-0.015545768261688409,100.00803320454018,-0.0001554451953863908,-0.008966795459812715,-0.0028000000000076852,0.02729999999999677,-0.015545768261688409,-0.0001554451953863908
2022-03-03 11:00:00,2,2022-03-03 11:00:00,-0.2195918638057811,0.2581988897471612,0.0221699999999884,71417458307.6923,928426958000.0,0.1453044329022148,0.245166117381245,11443.55512820513,2,-0.023549724686446893,99.40331456102784,-0.00023691085946624783,-0.019885438972153224,-0.004200000000011528,0.04189999999999827,-0.023549724686446893,-0.00023691085946624783
2022-03-03 11:30:00,1,2022-03-03 11:30:00,-0.0885882434721206,0.6618427317869532,0.0040214876034667,8844329149617.283,4298343966714000.0,10.514057729118464,17.85962544198228,11417.989437585731,1,-0.02178156979809387,99.98625163474209,-0.00021784564819635118,-0.0034483652579098134,-0.02729999999999677,0.001599999999996271,-0.02178156979809387,-0.00021784564819635118
2022-03-03 11:30:00,2,2022-03-03 11:30:00,0.0797674745809421,0.6614378277661477,-0.0062624999999911,109103820500.0,1091038205000.0,0.1661649573764997,0.2808095465705402,11417.926666666666,2,-0.03735782150143052,99.36595673952641,-0.00037596197658880983,-0.011143260473588157,-0.04609999999999559,-0.004199999999997317,-0.03735782150143052,-0.00037596197658880983
2022-03-03 12:00:00,1,2022-03-03 12:00:00,-0.0982340166063076,0.3181818181818181,0.0018583333333168,9412964991437.5,150607439863000.0,0.3504793346021879,0.5949963204280223,11387.854166666666,1,0.0014263644081182747,99.98767799915021,1.4265401864121671e-05,-0.001622000849792471,-0.00039999999999906777,0.0053000000000054115,0.0014263644081182747,1.4265401864121671e-05
2022-03-03 14:00:00,1,2022-03-03 14:00:00,-0.1489976138782869,0.5234165327426827,0.0051941079610458,9765933527170.123,2353589980048000.0,5.414565010750692,9.19739399949035,11259.095850622409,1,-0.01074466326817003,99.97693333588204,-0.00010747142275380972,-0.015166664117955975,0.0027999999999934744,0.021199999999993224,-0.01074466326817003,-0.00010747142275380972
2022-03-03 14:30:00,1,2022-03-03 14:30:00,-0.1514986114517265,0.5439248953631661,0.0090451416308638,10578071191992.168,4051401266533000.0,9.255586401979397,15.721929620732851,11234.392993907746,1,-0.0243939630708212,99.95253937281122,-0.00024405546096067243,-0.015160627188777198,-0.024399999999999977,0.033299999999997,-0.0243939630708212,-0.00024405546096067243
2022-03-03 15:00:00,1,2022-03-03 15:00:00,-0.2162576640729938,0.5846098765627951,0.0075726243062916,11536911071010.523,4384026206984000.0,9.974846717059345,16.943697488808564,11206.281184210526,1,-0.024653710599181977,99.92788566221203,-0.0002467150228968052,-0.008514337787971726,-0.03129999999998745,0.02970000000000539,-0.024653710599181977,-0.0002467150228968052
2022-03-03 15:00:00,2,2022-03-03 15:00:00,0.16457551721471,0.7092993656151905,0.0175511904761975,232060286032.2581,7193868867000.0,0.8961409607428528,1.521956743315695,11208.929569892473,2,-0.05241842577727596,99.22577747586207,-0.0005282742762083916,-0.0124225241379321,-0.06439999999999202,0.04090000000000771,-0.05241842577727596,-0.0005282742762083916
2022-03-03 15:30:00,1,2022-03-03 15:30:00,-0.2355991697235637,0.588732394366197,0.0107816901408313,12263105046908.451,1741360916661000.0,3.86214870686441,6.560383053609108,11179.109507042254,1,-0.017395361102572338,99.91049030110946,-0.00017410945587541742,0.003790301109461325,-0.02970000000000539,-0.02030000000000598,-0.017395361102572338,-0.00017410945587541742
2022-03-03 15:30:00,2,2022-03-03 15:30:00,0.1114693066834622,0.4375,0.0098117647058728,312742857684.2105,5942114296000.0,0.5956665804892496,1.011422947632216,11175.7,2,-0.05831592713043676,99.16746154873164,-0.0005880550557581821,-0.008838451268360359,-0.061900000000008504,-0.020899999999997476,-0.05831592713043676,-0.0005880550557581821
2022-03-03 16:00:00,1,2022-03-03 16:00:00,-0.4049470948615093,0.6993498671526218,0.021176153846099,12608138827912.088,1147340633340000.0,2.483476933828319,4.2184937864580645,11141.499816849817,1,0.02450010815394421,99.9349904092634,0.00024516045935071395,0.02009040926340333,0.008200000000002206,-0.03249999999999886,0.02450010815394421,0.00024516045935071395
2022-03-03 16:00:00,2,2022-03-03 16:00:00,-0.581872362855651,0.75,0.0438750000000141,355489240750.0,2843913926000.0,0.2520921369057456,0.4272632889783069,11148.38125,2,0.027303920399859294,99.1947654691315,0.00027525565760177156,0.014265469131501618,0.004199999999997317,-0.04600000000000648,0.027303920399859294,0.00027525565760177156
2022-03-03 16:30:00,1,2022-03-03 16:30:00,-0.5964096228612603,0.6875,0.0137197278911713,12904227867465.754,942008634325000.0,1.9922397381260144,3.384044929632305,11115.233789954338,1,0.013405531829121742,99.94839594109253,0.00013412453199371683,-0.007104058907472677,0.04059999999999775,0.024399999999999977,0.013405531829121742,0.00013412453199371683
2022-03-03 17:00:00,1,2022-03-03 17:00:00,-0.3501102094060859,0.2557390794935059,0.0011195046439951,13065203980777.775,470347343308000.0,0.9824743914046096,1.6687514531415115,11089.440277777778,1,-0.02204393575573249,99.9263520053368,-0.00022060182637864318,-0.004747994663205191,-0.024399999999999977,0.012200000000007094,-0.02204393575573249,-0.00022060182637864318
2022-03-03 17:30:00,1,2022-03-03 17:30:00,-0.1473919382026909,0.4230769230769229,-0.0042071428571404,13130341521812.5,210085464349000.0,0.4366552850687154,0.7414462993738676,11056.078125,1,0.009175058562618688,99.93552706389941,9.180977808574618e-05,0.012527063899412383,-0.008099999999998886,-0.02360000000000184,0.009175058562618688,9.180977808574618e-05
2022-03-04 09:30:00,1,2022-03-04 09:30:00,-0.0962612922635329,0.7156177156177157,0.0011370122631717,96407264080.64516,5977250373000.0,0.5137601930697431,0.8729114916853047,10095.605107526882,1,0.031960237537632,99.98746023753763,0.0003196424577812546,-0.016839762462367958,0.048799999999999955,0.008099999999998886,0.031960237537632,0.0003196424577812546
2022-03-04 10:00:00,1,2022-03-04 10:00:00,-0.1358764910659123,0.6506447628801263,0.0009697507952353,1137232399649.4253,791513750156000.0,7.586969773316406,12.887572283554976,10063.310464559388,1,-0.015278904413122518,99.97218133312451,-0.00015283155983373596,-0.017618666875492295,-0.014499999999998181,0.02779999999999916,-0.015278904413122518,-0.00015283155983373596
2022-03-04 10:30:00,1,2022-03-04 10:30:00,-0.2676654809429332,0.5482003191812075,0.0019977349089401,3560546918200.723,3937964891530000.0,16.305267416701,27.696844960679343,10035.067631103077,1,-0.02621832995758666,99.94596300316692,-0.0002623250521559925,-0.016836996833077933,-0.027000000000001023,0.02190000000000225,-0.02621832995758666,-0.0002623250521559925
2022-03-04 10:30:00,2,2022-03-04 10:30:00,-0.3699453368817852,0.1690308509457033,-0.0115190476190605,44403687153.84615,577247933000.0,0.2599842555621041,0.4421454574903692,10029.123076923075,2,-0.070753725809368,99.18349364261168,-0.0007133619033860132,-0.03490635738832282,-0.06520000000000437,0.041700000000005844,-0.070753725809368,-0.0007133619033860132
2022-03-04 11:00:00,1,2022-03-04 11:00:00,-0.1434280758888597,0.5291137439072129,0.0031760132594484,6078931820257.636,4577435660654000.0,12.957017877815868,22.009364067490655,10006.083488269149,1,0.004790457142959781,99.95075346030988,4.7928174397024985e-05,0.008453460309880256,-0.02049999999999841,-0.030299999999996885,0.004790457142959781,4.7928174397024985e-05
2022-03-04 11:00:00,2,2022-03-04 11:00:00,-0.0011585807385882,0.5666666666666667,-0.0016424242424193,78719339357.14285,1102070751000.0,0.3109050562838585,0.5285558643683392,10004.176190476192,2,0.012793576110198046,99.19628721872188,0.00012897232818793889,-0.001212781278127295,-0.020899999999997476,0.0,0.012793576110198046,0.00012897232818793889
2022-03-04 11:30:00,1,2022-03-04 11:30:00,-0.1583297383902934,0.549922089915294,0.0107794074709772,7636746837886.266,3558724026455000.0,8.088602770677376,13.739667057026823,9974.499856938484,1,0.03149126190952245,99.9822447222194,0.0003149685426348908,0.012944722219401683,0.027000000000001023,-0.04639999999999134,0.03149126190952245,0.0003149685426348908
2022-03-04 11:30:00,2,2022-03-04 11:30:00,-0.0673709763219457,0.7090909090909091,0.019849999999991,113184638058.82352,1924138847000.0,0.3775275683446853,0.6416463493763438,9971.992156862743,2,0.03727889783304761,99.23356611655493,0.0003756682269108582,0.015166116554922837,0.020899999999997476,-0.04179999999999495,0.03727889783304761,0.0003756682269108582
2022-03-04 12:00:00,1,2022-03-04 12:00:00,-0.0927072097631449,0.636480633309177,0.0105931855500216,8369825203898.734,661216191108000.0,1.5100852991208278,2.565170234447032,9945.259071729955,1,0.03896178172264797,100.02120650394205,0.00038953521042672486,0.007106503942054587,0.044799999999995066,-0.0146000000000015,0.03896178172264797,0.00038953521042672486
2022-03-04 12:00:00,2,2022-03-04 12:00:00,-0.5089546627193131,-0.3333333333333333,0.0125500000000045,140596745800.0,702983729000.0,0.1116956352551003,0.1909495733170725,9951.166666666668,2,0.05792103033772378,99.29148714689265,0.0005833433661038325,0.010387146892654187,0.06269999999999243,-0.025100000000009004,0.05792103033772378,0.0005833433661038325
2022-03-04 14:00:00,1,2022-03-04 14:00:00,-0.3673006753393635,0.3799533799533797,0.0030210015790146,8792207405018.727,2347519377140000.0,5.578190615407887,9.475377690572309,9820.90861423221,1,0.013453872773226294,100.03466037671528,0.00013449211225950147,0.014060376715278267,0.006500000000002615,-0.008099999999998886,0.013453872773226294,0.00013449211225950147
2022-03-04 14:00:00,2,2022-03-04 14:00:00,-0.3715176531723074,-0.1111111111111111,-0.0022499999999894,164331459454.54544,1807646054000.0,0.2696188828349199,0.4584925208649374,9819.019696969695,2,0.029724611349109864,99.32121175824176,0.0002992775744768669,0.019211758241752364,0.020900000000011687,-0.020899999999997476,0.029724611349109864,0.0002992775744768669
2022-03-04 14:30:00,1,2022-03-04 14:30:00,-0.1865816063999301,0.6018004187721798,0.0046572069098971,9524862052774.023,3667071890318000.0,8.303575817924573,14.104829292751903,9796.392121212122,1,-0.029863668054872505,100.00479670866041,-0.0002986223565042887,-0.020103291339594875,0.004300000000000637,0.02909999999999968,-0.029863668054872505,-0.0002986223565042887
2022-03-04 14:30:00,2,2022-03-04 14:30:00,0.1172984421432862,-0.3162277660168379,0.0071800000000195,182848210857.14285,1279937476000.0,0.1782054069765927,0.3034726894481125,9796.669047619049,2,-0.02427801115099726,99.29693374709076,-0.0002444991021861092,-0.006766252909244486,0.0016999999999995907,0.0016999999999995907,-0.02427801115099726,-0.0002444991021861092
2022-03-04 15:00:00,1,2022-03-04 15:00:00,-0.0485969958012556,0.614448051948052,0.0043932421561407,10269361635980.1,2064141688832000.0,4.335113608838543,7.363838594259508,9766.93656716418,1,0.006477472129546413,100.01127418078995,6.476741929951931e-05,0.007874180789954721,-0.021500000000003183,-0.023499999999998522,0.006477472129546413,6.476741929951931e-05
2022-03-04 15:00:00,2,2022-03-04 15:00:00,-0.1762983116962398,0.6123724356957944,0.0211000000000183,197102866666.66663,1182617200000.0,0.1527474916942223,0.2603558943740498,9762.211111111112,2,-0.0007792550672576226,99.2961544920235,-7.847786968630496e-06,0.013354492023509579,-0.020900000000011687,-0.019200000000012096,-0.0007792550672576226,-7.847786968630496e-06
2022-03-04 15:30:00,1,2022-03-04 15:30:00,-0.1336373447074286,0.6751492859105925,0.0156423809523857,10632385190771.93,606045955874000.0,1.2293605756407808,2.088335763554612,9734.098538011696,1,0.016446890778908596,100.02772107156886,0.00016442332788068825,0.007121071568860771,0.017200000000002547,-0.028400000000004866,0.016446890778908596,0.00016442332788068825
2022-03-04 16:00:00,1,2022-03-04 16:00:00,-0.3383655768820293,0.6571428571428571,0.0051642857143008,10766216071069.768,462947291056000.0,0.9274123640798873,1.575462760722072,9708.022480620157,1,0.01858879956633075,100.0463098711352,0.00018580195101922383,0.0013098711351915426,0.024399999999999977,-0.001599999999996271,0.01858879956633075,0.00018580195101922383
2022-03-04 16:30:00,1,2022-03-04 16:30:00,-0.4038385101091927,0.365079365079365,0.0074777777778081,10861046890838.707,336692453616000.0,0.6685996113134072,1.1358784577128465,9674.872043010751,1,-0.00398224789941537,100.04232762323578,-3.980563021696883e-05,-0.004272376764220098,0.001599999999996271,-0.001599999999996271,-0.00398224789941537,-3.980563021696883e-05
2022-03-04 17:00:00,1,2022-03-04 17:00:00,0.1074724571504619,-0.0714285714285713,0.0134199999999964,10922253303375.0,174756052854000.0,0.3450836703553069,0.5864957414146439,9644.446875,1,-0.014822956019628464,100.02750466721615,-0.00014818880135961907,-0.013395332783844083,-0.005700000000004479,0.03249999999999886,-0.014822956019628464,-0.00014818880135961907
2022-03-04 17:30:00,1,2022-03-04 17:30:00,-0.2187818027389592,-0.0666666666666666,0.0157999999999702,10961584036764.703,186346928625000.0,0.3666513997525136,0.6231127203443164,9617.916666666668,1,-0.03398215153404749,99.9935225156821,-0.00033984352865174867,-0.008377484317904305,-0.03899999999998727,0.0204000000000093,-0.03398215153404749,-0.00033984352865174867
2022-03-07 09:30:00,1,2022-03-07 09:30:00,-0.3662707415809373,0.5713152360134455,-0.0025519230769361,97088485176.47058,3301008496000.0,0.4451234673009674,0.7560851756824304,5773.645588235295,1,-0.06234188861985501,99.90945811138015,-0.0006239838529637064,-0.058241888619846804,-0.004100000000008208,0.0811999999999955,-0.06234188861985501,-0.0006239838529637064
2022-03-07 10:00:00,1,2022-03-07 10:00:00,-0.097590953926395,0.6150093937543065,-0.0010091716830658,1114387976130.2014,830219042217000.0,12.502313652053886,21.23697433145209,5743.401700223713,1,0.012676410552387551,99.92213452193253,0.0001268628879180431,0.02343452193252915,-0.0689999999999884,-0.017799999999994043,0.012676410552387551,0.0001268628879180431
2022-03-07 10:30:00,1,2022-03-07 10:30:00,-0.1544829372311469,0.6191679947244062,0.0021089971477294,3316795546358.224,3286944386441000.0,17.63135309692209,29.949384578595357,5715.348570467541,1,-0.035018098109830476,99.8871164238227,-0.00035057672464232625,-0.02868357617730055,0.017099999999999227,0.03690000000000282,-0.035018098109830476,-0.00035057672464232625
2022-03-07 11:00:00,1,2022-03-07 11:00:00,-0.0627992401883352,0.5854943583859246,0.0016289766662112,5336517378206.79,3458063261078000.0,12.58854555993494,21.383451615049854,5685.470318930041,1,-0.003945214894500282,99.8831712089282,-3.9498294324756414e-05,0.00887120892819837,-0.041499999999999204,-0.013999999999995794,-0.003945214894500282,-3.9498294324756414e-05
