time,instru_id,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next,instru_id_is2,spread_diff,spread_diff2, average price_y_lag1,spread,open_minus_close_y_lag1,instru_id_is2
2022-03-01 11:10:00,1,-0.0031854094294203,100.13472011051168,-3.181123815900066e-05,0.0092201105116771,-0.022199999999998,-0.0130999999999943,-0.0031854094294203,-3.181123815900066e-05,False,0.0006624023202589997,0.0059395986896645,100.1379055199411,0.0036751842751669,0.0211000000000041,False
2022-03-01 11:20:00,1,-0.002226975093265,100.1324931354184,-2.2240284082943368e-05,-0.0039068645815802,0.0108999999999923,-0.0024000000000086,-0.002226975093265,-2.2240284082943368e-05,False,-0.0004179474330640999,0.00024445488719489986,100.13472011051168,0.0032572368421028,-0.0130999999999943,False
2022-03-01 11:30:00,1,0.0088445987217653,100.14133773414018,8.83211560968598e-05,0.0029377341401755,0.0020000000000095,-0.0069999999999907,0.0088445987217653,8.83211560968598e-05,False,-0.0017415701754544,-0.0021595176085185,100.1324931354184,0.0015156666666484,-0.0024000000000086,False
2022-03-01 11:40:00,1,0.0086845458603335,100.15002228000051,8.67153662338004e-05,0.0046222800005182,0.0069999999999907,-0.0057000000000044,0.0086845458603335,8.67153662338004e-05,False,-0.0026939275361995,-0.0044354977116539,100.14133773414018,-0.0011782608695511,-0.0069999999999907,False
2022-03-01 13:40:00,1,-0.020995139060318,100.13010486093968,-0.0002096785885671,-0.0062951390603132,-0.0147000000000048,0.0138999999999924,-0.020995139060318,-0.0002096785885671,False,0.0104560386473052,0.0077621111111057,100.15002228000051,0.0092777777777541,-0.0057000000000044,False
2022-03-01 13:50:00,1,-0.0194735341054155,100.11063132683428,-0.0001945201408413,-0.0157686731657378,-0.0099999999999909,0.0202000000000026,-0.0194735341054155,-0.0001945201408413,False,-0.0104565656565255,-5.27009220300037e-07,100.13010486093968,-0.0011787878787714,0.0138999999999924,False
2022-03-01 14:00:00,1,-0.005521981732798,100.10510934510148,-5.516183708227742e-05,-0.0010906548985332,-0.0202000000000026,-0.007400000000004,-0.005521981732798,-5.516183708227742e-05,False,0.0024651064764355,-0.00799145918009,100.11063132683428,0.0012863185976641,0.0202000000000026,False
2022-03-01 14:10:00,1,0.0186447465063395,100.1237540916078,0.0001862170138894,0.0131540916078023,0.0044000000000039,-0.0263999999999953,0.0186447465063395,0.0001862170138894,False,0.0034610202328906,0.0059261267093261,100.10510934510148,0.0047473388305547,-0.007400000000004,False
2022-03-01 14:20:00,1,0.0091464333191879,100.132900524927,9.134293794786318e-05,0.0022005249269909,0.0200999999999993,-0.0187999999999988,0.0091464333191879,9.134293794786318e-05,False,-2.4764322006300132e-05,0.0034362559108843,100.1237540916078,0.0047225745085484,-0.0263999999999953,False
2022-03-01 14:30:00,1,-0.0016218560598844,100.13127866886713,-1.6197297002946157e-05,-0.0157213311328945,0.016300000000001,0.0326000000000021,-0.0016218560598844,-1.6197297002946157e-05,False,-0.0014869647524164997,-0.0015117290744227998,100.132900524927,0.0032356097561319,-0.0187999999999988,False
2022-03-01 14:40:00,1,-0.0201214021045927,100.11115726676252,-0.0002009906053825,-0.0035427332374808,-0.0323000000000064,0.0076999999999998,-0.0201214021045927,-0.0002009906053825,False,-0.00022414591140320012,-0.0017111106638196998,100.13127866886713,0.0030114638447287,0.0326000000000021,False
2022-03-01 14:50:00,1,0.0051945511789455,100.11635181794146,5.188514248293476e-05,0.006251817941461,-0.0045999999999963,-0.0001999999999924,0.0051945511789455,5.188514248293476e-05,False,0.0018286155204094,0.0016044696090062,100.11115726676252,0.0048400793651381,0.0076999999999998,False
2022-03-01 15:00:00,1,-0.0091967287110605,100.1071550892304,-9.186884496780568e-05,-0.003144910769592,0.0001999999999924,0.0,-0.0091967287110605,-9.186884496780568e-05,False,-0.0009548412698592002,0.0008737742505501998,100.11635181794146,0.0038852380952789,-0.0001999999999924,False
2022-03-01 15:10:00,1,0.0093743588190591,100.11652944804946,9.363447645199772e-05,0.0063294480494562,-9.99999999891088e-05,0.0009000000000014,0.0093743588190591,9.363447645199772e-05,False,-0.0032424145658892997,-0.0041972558357485,100.1071550892304,0.0006428235293896,0.0,False
2022-03-01 15:20:00,1,-0.0069025968571168,100.10962685119236,-6.895038044020631e-05,-0.0006731488076496,9.99999999891088e-05,0.0,-0.0069025968571168,-6.895038044020631e-05,False,0.0037727320261922,0.0005303174603029002,100.11652944804946,0.0044155555555818,0.0009000000000014,False
2022-03-01 15:30:00,1,0.0011577870607055,100.11078463825304,1.1565058299055366e-05,0.0045846382530498,-0.0040999999999939,-0.0040999999999939,0.0011577870607055,1.1565058299055366e-05,False,-0.0022534343434302,0.001519297682762,100.10962685119236,0.0021621212121516,0.0,False
2022-03-01 15:40:00,1,-0.012574964257098,100.09820967399595,-0.0001256262654252,-0.0120903260040421,0.0040999999999939,0.020399999999995,-0.012574964257098,-0.0001256262654252,False,0.0101772727272333,0.0079238383838031,100.11078463825304,0.0123393939393849,-0.0040999999999939,False
2022-03-01 15:50:00,1,-0.0211853427356345,100.07702433126032,-0.0002116903742612,-0.0128756687396816,-0.020399999999995,0.0,-0.0211853427356345,-0.0002116903742612,False,-0.0006544345897906995,0.009522838137442601,100.09820967399595,0.0116849593495942,0.020399999999995,False
2022-03-01 16:00:00,1,0.0256092602308655,100.10263359149118,0.0002558300347558,0.0086335914911899,0.0040999999999939,-0.0001000000000033,0.0256092602308655,0.0002558300347558,False,-0.0022506736352881015,-0.002905108225078801,100.07702433126032,0.0094342857143061,0.0,False
2022-03-01 16:40:00,1,-0.0020541149778807,100.09057859013195,-2.052256073263713e-05,-0.0009214098680416,-0.0024999999999977,0.0015999999999962,-0.0020541149778807,-2.052256073263713e-05,False,-0.0086176190475982,-0.010868292682886301,100.10263359149118,0.0008166666667079,-0.0001000000000033,False
2022-03-01 17:00:00,1,0.0095739035676984,100.1076739035677,9.563606059732144e-05,0.0095739035676984,0.0,-0.0121999999999928,0.0095739035676984,9.563606059732144e-05,False,-0.0021166666667084,-0.0107342857143066,100.09057859013195,-0.0013000000000005,0.0015999999999962,False
2022-03-02 09:20:00,1,-0.0206025226757446,100.04890972222222,-0.0002059245096517,-0.0001902777777758,-0.0204999999999984,0.0007999999999981,-0.0206025226757446,-0.0002059245096517,False,0.0010999999999939,-0.0010166666667145,100.1076739035677,-0.0002000000000066,-0.0121999999999928,False
2022-03-02 09:30:00,1,-0.0637635713568158,99.9851461508654,-0.0006377304410857,-0.0631538491345935,-0.0007999999999981,0.080600000000004,-0.0637635713568158,-0.0006377304410857,False,-0.0034404597701325,-0.0023404597701386,100.04890972222222,-0.0036404597701391,0.0007999999999981,False
2022-03-02 09:40:00,1,0.0019204459200636,99.98706659678548,1.9206943312060583e-05,0.0193665967854741,-0.080600000000004,-0.0196000000000111,0.0019204459200636,1.9206943312060583e-05,False,0.0033746683222944,-6.579144783809999e-05,99.9851461508654,-0.0002657914478447,0.080600000000004,False
2022-03-02 09:50:00,1,0.0023130918922475,99.98937968867772,2.3133375759000945e-05,0.0020796886777105,0.0196000000000111,-0.0170999999999992,0.0023130918922475,2.3133375759000945e-05,False,0.00409376021922,0.0074684285415144,99.98706659678548,0.0038279687713753,-0.0196000000000111,False
2022-03-02 10:00:00,1,0.0254209307763915,100.0148006194541,0.0002541716887794,0.0113006194541043,0.0161999999999977,-0.0146999999999906,0.0254209307763915,0.0002541716887794,False,-0.0025757867175855,0.0015179735016345,99.98937968867772,0.0012521820537898,-0.0170999999999992,False
2022-03-02 10:10:00,1,0.0020853867921033,100.0168860062462,2.085034713011475e-05,-0.0011139937537905,0.0144999999999981,-0.0009000000000014,0.0020853867921033,2.085034713011475e-05,False,-0.0004121198704325,-0.002987906588018,100.0148006194541,0.0008400621833573,-0.0146999999999906,False
2022-03-02 10:20:00,1,0.0008733331689256,100.01775933941514,8.731780982635136e-06,-0.0003406605848681,0.0001000000000033,0.0056000000000011,0.0008733331689256,8.731780982635136e-06,False,0.0004088521768608,-3.2676935717000123e-06,100.0168860062462,0.0012489143602181,-0.0009000000000014,False
2022-03-02 10:30:00,1,0.0051773185732741,100.0229366579884,5.1761313417313086e-05,0.0090366579884033,-0.0041999999999973,-0.0123999999999995,0.0051773185732741,5.1761313417313086e-05,False,-0.0005496401511636,-0.00014078797430279997,100.01775933941514,0.0006992742090545,0.0056000000000011,False
2022-03-02 10:40:00,1,0.0080507999103787,100.0309874578988,8.048305944962454e-05,0.0016874578987824,0.0153999999999996,-0.0010999999999938,0.0080507999103787,8.048305944962454e-05,False,-0.0004138361847339,-0.0009634763358974999,100.0229366579884,0.0002854380243206,-0.0123999999999995,False
2022-03-02 10:50:00,1,-0.0008445952160656,100.03014286268272,-8.443407076055455e-06,-0.0025571373172823,0.0033999999999991,0.0119000000000113,-0.0008445952160656,-8.443407076055455e-06,False,0.0026320363617885,0.0022182001770546,100.0309874578988,0.0029174743861091,-0.0010999999999938,False
2022-03-02 11:00:00,1,-0.0118182495458256,100.0183246131369,-0.0001181608429409,-0.0022753868631042,-0.0121000000000037,0.0015999999999962,-0.0118182495458256,-0.0001181608429409,False,-0.0017736058224216002,0.0008584305393669,100.03014286268272,0.0011438685636875,0.0119000000000113,False
2022-03-02 11:10:00,1,0.0028380797782716,100.02116269291515,2.837479291242725e-05,0.0033626929151751,-0.0028000000000076,-0.0003000000000099,0.0028380797782716,2.837479291242725e-05,False,-0.00017119282672700003,-0.0019447986491486,100.0183246131369,0.0009726757369605,0.0015999999999962,False
2022-03-02 11:20:00,1,-0.0095990023605878,100.01156369055458,-9.597892490000556e-05,-0.0050363094454155,-0.0011999999999972,0.0040999999999939,-0.0095990023605878,-9.597892490000556e-05,False,-0.0011368914232718,-0.0013080842499988,100.02116269291515,-0.0001642156863113,-0.0003000000000099,False
2022-03-02 11:30:00,1,-0.0036917324003411,100.00787195815424,-3.691441811586456e-05,-0.0032280418457588,-0.0054999999999978,-0.0177000000000049,-0.0036917324003411,-3.691441811586456e-05,False,0.0031924208144857,0.0020555293912138998,100.01156369055458,0.0030282051281744,0.0040999999999939,False
2022-03-02 11:40:00,1,0.0092060064543346,100.01707796460856,9.204434524264196e-05,0.0045779646085719,0.0014000000000038,-0.0080999999999988,0.0092060064543346,9.204434524264196e-05,False,0.0022003663004284005,0.0053927871149141,100.00787195815424,0.0052285714286028,-0.0177000000000049,False
2022-03-02 13:40:00,1,0.0192081152779479,100.03980811527796,0.0001920047193194,0.0151081152779539,0.0040999999999939,-0.0217999999999989,0.0192081152779479,0.0001920047193194,False,-0.0039577346431514,-0.001757368342723,100.01707796460856,0.0012708367854514,-0.0080999999999988,False
2022-03-02 13:50:00,1,0.0084304844881302,100.04823859976608,8.42641970125592e-05,-0.0002614002339242,0.0238000000000084,0.0050999999999987,0.0084304844881302,8.42641970125592e-05,False,0.0026142306000168005,-0.0013435040431346002,100.03980811527796,0.0038850673854682,-0.0217999999999989,False
2022-03-02 14:00:00,1,-0.0154216369777486,100.03281696278832,-0.0001541657772517,-0.0054830372116754,-0.0101999999999975,0.0136000000000109,-0.0154216369777486,-0.0001541657772517,False,-0.0007728722634966004,0.0018413583365202,100.04823859976608,0.0031121951219716,0.0050999999999987,False
2022-03-02 14:10:00,1,-0.0101599618995749,100.02265700088876,-0.0001015766047835,-0.0024429991112384,-0.0132000000000118,0.0118999999999971,-0.0101599618995749,-0.0001015766047835,False,0.0004231066021987001,-0.00034976566129790027,100.03281696278832,0.0035353017241703,0.0136000000000109,False
2022-03-02 14:20:00,1,-0.0035385957737759,100.01911840511498,-3.537919380016197e-05,0.005318405114977,-0.0112999999999914,-0.0150000000000005,-0.0035385957737759,-3.537919380016197e-05,False,0.0026331846281807,0.0030562912303794,100.02265700088876,0.006168486352351,0.0118999999999971,False
2022-03-02 14:30:00,1,0.012092044096164,100.03121044921114,0.0001208827129239,0.0042104492111434,0.0131999999999976,-0.0018000000000029,0.012092044096164,0.0001208827129239,False,-0.004749656224220199,-0.0021164715960395,100.01911840511498,0.0014188301281308,-0.0150000000000005,False
2022-03-02 14:40:00,1,-0.0007524520209614,100.03045799719018,-7.522229089289483e-06,-0.0015420028098134,0.0049999999999954,-0.0009000000000014,-0.0007524520209614,-7.522229089289483e-06,False,0.0021039841308123,-0.0026456720934079,100.03121044921114,0.0035228142589431,-0.0018000000000029,False
2022-03-02 14:50:00,1,0.0098362118222752,100.04029420901246,9.832249994911654e-05,0.0065942090124622,0.0016999999999995,-0.0178999999999973,0.0098362118222752,9.832249994911654e-05,False,0.0020656705896301,0.0041696547204424,100.03045799719018,0.0055884848485732,-0.0009000000000014,False
2022-03-02 15:00:00,1,0.0139570162913713,100.05425122530384,0.0001394944854461,0.0024512253038295,0.018100000000004,-0.0143999999999948,0.0139570162913713,0.0001394944854461,False,-0.0020725933757007,-6.9227860706000226e-06,100.04029420901246,0.0035158914728725,-0.0178999999999973,False
2022-03-02 15:10:00,1,-0.0176552733914263,100.0365959519124,-0.000176488146397,-0.0288040480875935,0.0135999999999967,0.0348999999999932,-0.0176552733914263,-0.000176488146397,False,0.0067546213476674995,0.0046820279719668,100.05425122530384,0.01027051282054,-0.0143999999999948,False
2022-03-02 15:20:00,1,-0.000541755772943,100.03605419613946,-5.41560517651772e-06,0.0023541961394641,-0.0317000000000007,-0.0153999999999996,-0.000541755772943,-5.41560517651772e-06,False,-0.0014800471886360998,0.0052745741590314,100.0365959519124,0.0087904656319039,0.0348999999999932,False
2022-03-02 15:30:00,1,0.0069715535418595,100.04302574968132,6.9685552687132e-05,-0.0101742503186841,0.0195000000000078,0.0080999999999988,0.0069715535418595,6.9685552687132e-05,False,-0.0014404656318872996,-0.0029205128205233993,100.03605419613946,0.0073500000000166,-0.0153999999999996,False
2022-03-02 15:40:00,1,0.0053362238196541,100.04836197350096,5.333644363980207e-05,0.0032619735009689,-0.0080999999999988,-0.0039999999999906,0.0053362238196541,5.333644363980207e-05,False,-0.003213888888908,-0.0046543545207952996,100.04302574968132,0.0041361111111086,0.0080999999999988,False
2022-03-02 15:50:00,1,-0.0125072250056206,100.03585474849535,-0.0001250274217885,-0.0051452515046435,-0.0041000000000082,0.0040999999999939,-0.0125072250056206,-0.0001250274217885,False,-0.0027631699346386002,-0.0059770588235466,100.04836197350096,0.00137294117647,-0.0039999999999906,False
2022-03-02 16:00:00,1,0.0138759979392375,100.0497307464346,0.0001386910073191,0.012830746434588,-0.0040999999999939,-0.016300000000001,0.0138759979392375,0.0001386910073191,False,-0.0055157983193225,-0.0082789682539611,100.03585474849535,-0.0041428571428525,0.0040999999999939,False
2022-03-02 16:10:00,1,0.0188117269454011,100.06854247338,0.0001879884175429,0.011242473379994,0.020399999999995,-0.0284000000000048,0.0188117269454011,0.0001879884175429,False,0.0061903225806218,0.0006745242612993,100.0497307464346,0.0020474654377693,-0.016300000000001,False
2022-03-02 16:20:00,1,0.0040217890113893,100.07256426239138,4.018872746024786e-05,-0.0132357376086247,0.0285000000000081,0.008100000000013,0.0040217890113893,4.018872746024786e-05,False,0.0084453917050666,0.014635714285688401,100.06854247338,0.0104928571428359,-0.0284000000000048,False
2022-03-02 16:30:00,1,0.0019249623183128,100.0744892247097,1.92352949610414e-05,0.0008892247096952,-0.012200000000007,0.0031999999999925,0.0019249623183128,1.92352949610414e-05,False,0.0014142857143184997,0.0098596774193851,100.07256426239138,0.0119071428571544,0.008100000000013,False
2022-03-02 17:00:00,1,-0.0004242407768373,100.07310075466197,-4.239308801646914e-06,0.0028007546619477,-0.0032999999999958,-0.0073999999999898,-0.0004242407768373,-4.239308801646914e-06,False,-0.004240476190503301,-0.002826190476184801,100.0744892247097,0.0076666666666511,0.0031999999999925,False
2022-03-02 17:10:00,1,0.0147457540031865,100.08784650866514,0.0001473281174244,0.0100465086651411,0.0074999999999931,-0.0161999999999977,0.0147457540031865,0.0001473281174244,False,-0.0114116666666603,-0.0156521428571636,100.07310075466197,-0.0037450000000092,-0.0073999999999898,False
2022-03-02 17:30:00,1,-0.000629772656481,100.09337022734351,-6.29185184843509e-06,-0.0046297726564858,0.0040000000000048,0.0080999999999988,-0.000629772656481,-6.29185184843509e-06,False,0.0098200000000048,-0.0015916666666554993,100.08784650866514,0.0060749999999956,-0.0161999999999977,False
2022-03-02 17:40:00,1,0.0030117373115672,100.09638196465508,3.008837335030453e-05,0.0064819646550802,-0.0080999999999988,-0.0121999999999928,0.0030117373115672,3.008837335030453e-05,False,0.0020250000000031987,0.011845000000007998,100.09337022734351,0.0080999999999988,0.0080999999999988,False
2022-03-03 09:20:00,1,0.0036003898635499,100.02966705653022,3.599322050642467e-05,0.0051670565302117,-0.0043000000000006,-0.0043000000000006,0.0036003898635499,3.599322050642467e-05,False,-0.006955555555521199,-0.004930555555518,100.09638196465508,0.0011444444444776,-0.0121999999999928,False
2022-03-03 09:30:00,1,-0.0014057877489079,100.0282612687813,-1.4053905677022174e-05,-0.0045387312186875,0.0082999999999913,0.0121999999999928,-0.0014057877489079,-1.4053905677022174e-05,False,0.0012138888888416001,-0.005741666666679599,100.02966705653022,0.0023583333333192,-0.0043000000000006,False
2022-03-03 09:40:00,1,-0.0125383964807355,100.01572287230056,-0.0001253642539457,-0.0064771276994264,-0.0105999999999966,0.0112999999999914,-0.0125383964807355,-0.0001253642539457,False,-0.0018153467909485,-0.0006014579021069,100.0282612687813,0.0005429865423707,0.0121999999999928,False
2022-03-03 09:50:00,1,0.0005405733337084,100.01626344563428,5.404854321540744e-06,0.0049634456342744,-0.0108999999999923,-0.0117999999999938,0.0005405733337084,5.404854321540744e-06,False,8.58101694518e-05,-0.0017295366214967003,100.01572287230056,0.0006287967118225,0.0112999999999914,False
2022-03-03 10:00:00,1,0.0070442772052672,100.02330772283956,7.042635727251328e-05,0.0010077228395459,0.0109999999999956,0.002600000000001,0.0070442772052672,7.042635727251328e-05,False,0.000648129929175,0.0007339400986268,100.01626344563428,0.0012769266409975,-0.0117999999999938,False
2022-03-03 10:10:00,1,0.0023941703738188,100.02570189321337,2.3935551848212323e-05,0.0059018932133625,-0.0024999999999977,-0.0090000000000003,0.0023941703738188,2.3935551848212323e-05,False,-0.0009300029938116999,-0.00028187306463669994,100.02330772283956,0.0003469236471858,0.002600000000001,False
2022-03-03 10:20:00,1,0.0015112964475747,100.02721318966094,1.5108852874959048e-05,-0.0010868103390606,0.0084999999999979,0.005200000000002,0.0015112964475747,1.5108852874959048e-05,False,0.0002882073346057,-0.0006417956592059999,100.02570189321337,0.0006351309817915,-0.0090000000000003,False
2022-03-03 10:30:00,1,-0.0095270480411358,100.0176861416198,-9.525363371880048e-05,-0.0062138583801925,-0.0044000000000039,0.0070999999999941,-0.0095270480411358,-9.525363371880048e-05,False,6.617563845169995e-05,0.00035438297305739994,100.02721318966094,0.0007013066202432,0.005200000000002,False
2022-03-03 10:40:00,1,-0.0006610600109411,100.01702508160886,-6.609474840925695e-06,2.5081608868049443e-05,-0.0069000000000016,-0.0024999999999977,-0.0006610600109411,-6.609474840925695e-06,False,0.00025552216875720005,0.0003216978072089,100.0176861416198,0.0009568287890004,0.0070999999999941,False
2022-03-03 10:50:00,1,-0.0036603532978745,100.013364728311,-3.659864166972041e-05,-0.005635271689016,0.0020000000000095,0.0080999999999988,-0.0036603532978745,-3.659864166972041e-05,False,-0.00012391364582240003,0.00013160852293480003,100.01702508160886,0.000832915143178,-0.0024999999999977,False
2022-03-03 11:00:00,1,-0.0175435354409785,99.99582119287,-0.0001754426858212,-0.0158788071299937,-0.0073000000000007,0.0220000000000055,-0.0175435354409785,-0.0001754426858212,False,0.0002318520137549999,0.00010793836793259988,100.013364728311,0.001064767156933,0.0080999999999988,False
2022-03-03 11:10:00,1,-0.0125534460134986,99.98326774685653,-0.0001255554683937,-0.0064322531434868,-0.0220000000000055,0.0178999999999973,-0.0125534460134986,-0.0001255554683937,False,0.0023321089619657,0.0025639609757207,99.99582119287,0.0033968761188987,0.0220000000000055,False
2022-03-03 11:20:00,1,0.0018287407436616,99.98509648760016,1.829013330890247e-05,0.0132964876001722,-0.0178999999999973,-0.0219999999999913,0.0018287407436616,1.829013330890247e-05,False,-0.0003179444146894999,0.0020141645472762,99.98326774685653,0.0030789317042092,0.0178999999999973,False
2022-03-03 11:30:00,1,0.0096783724388274,99.994774860039,9.678878173758644e-05,0.0003748600390025,0.022599999999997,0.0062999999999959,0.0096783724388274,9.678878173758644e-05,False,0.00015449422167540007,-0.0001634501930140998,99.98509648760016,0.0032334259258846,-0.0219999999999913,False
2022-03-03 11:40:00,1,-0.0048469530975978,99.9899279069414,-4.8474413364002245e-05,0.0006279069414034,-0.0050999999999987,0.0011999999999972,-0.0048469530975978,-4.8474413364002245e-05,False,-0.0001934259258861001,-3.893170421070003e-05,99.994774860039,0.0030399999999985,0.0062999999999959,False
2022-03-03 13:40:00,1,0.0133362611312861,99.99896933411236,0.0001333639858499,0.0068693341123804,0.0039999999999906,-0.0065000000000026,0.0133362611312861,0.0001333639858499,False,-0.0016784615384892,-0.0018718874643753002,99.9899279069414,0.0013615384615093,0.0011999999999972,False
2022-03-03 13:50:00,1,-0.007562868469833,99.99140646564254,-7.563518443389072e-05,-0.0067935343574561,0.0061000000000035,0.0103000000000008,-0.007562868469833,-7.563518443389072e-05,False,0.0015795854209556999,-9.88761175335002e-05,99.99896933411236,0.002941123882465,-0.0065000000000026,False
2022-03-03 14:00:00,1,-0.0232431909014678,99.96816327474107,-0.0002325059312892,-0.0190367252589283,-0.0109999999999956,0.016300000000001,-0.0232431909014678,-0.0002325059312892,False,-0.0033405796153544,-0.0017609941943987,99.99140646564254,-0.0003994557328894,0.0103000000000008,False
2022-03-03 14:10:00,1,0.0006278195231033,99.96879109426418,6.280155198749164e-06,0.0010910942641828,-0.0195000000000078,-0.0028000000000076,0.0006278195231033,6.280155198749164e-06,False,0.0030974410808681002,-0.00024313853448629979,99.96816327474107,0.0026979853479787,0.016300000000001,False
2022-03-03 14:20:00,1,-0.0061600113098592,99.96263108295432,-6.162314099903302e-05,-0.0083689170456864,0.00330000000001,0.0155000000000029,-0.0061600113098592,-6.162314099903302e-05,False,0.006188434405117901,0.009285875485986,99.96879109426418,0.0088864197530966,-0.0028000000000076,False
2022-03-03 14:30:00,1,-0.0291405750663074,99.933490507888,-0.0002915996921373,-0.0234094921119947,-0.0140999999999991,0.0225000000000079,-0.0291405750663074,-0.0002915996921373,False,-0.0029774197530088005,0.0032110146521090997,99.96263108295432,0.0059090000000878,0.0155000000000029,False
2022-03-03 14:40:00,1,-0.0075299725544653,99.92596053533354,-7.535551836704863e-05,-0.0104394646664616,-0.0204999999999984,0.0053000000000054,-0.0075299725544653,-7.535551836704863e-05,False,0.0016898536154599,-0.0012875661375489006,99.933490507888,0.0075988536155477,0.0225000000000079,False
2022-03-03 14:50:00,1,0.0187652096720825,99.94472574500564,0.0001877558773832,0.0082257450056317,9.99999999891088e-05,0.0037999999999982,0.0187652096720825,0.0001877558773832,False,-0.0057947266314073,-0.0041048730159474,99.92596053533354,0.0018041269841404,0.0053000000000054,False
2022-03-03 15:00:00,1,-0.0271233371252606,99.91760240788037,-0.0002714570453215,-0.0171975921196292,-0.0016999999999995,0.0280999999999949,-0.0271233371252606,-0.0002714570453215,False,0.0032205788982509,-0.0025741477331564,99.94472574500564,0.0050247058823913,0.0037999999999982,False
2022-03-03 15:10:00,1,-0.0147152641509791,99.9028871437294,-0.0001472956845562,-0.0038128562706134,-0.0280999999999949,-0.0080999999999988,-0.0147152641509791,-0.0001472956845562,False,0.0030150377073993994,0.006235616605650299,99.91760240788037,0.0080397435897907,0.0280999999999949,False
2022-03-03 15:20:00,1,0.0086460703420669,99.91153321407144,8.653726015335822e-05,0.0048332140714535,0.0,-0.0113999999999947,0.0086460703420669,8.653726015335822e-05,False,-0.004236334498870099,-0.0012212967914707,99.9028871437294,0.0038034090909206,-0.0080999999999988,False
2022-03-03 15:30:00,1,0.0158813364183743,99.92741455048984,0.0001589287233119,0.0101145504898312,0.0105999999999966,-0.0097000000000093,0.0158813364183743,0.0001589287233119,False,-0.0007988636363761999,-0.0050351981352463,99.91153321407144,0.0030045454545444,-0.0113999999999947,False
2022-03-03 15:50:00,1,0.0170555649470003,99.92877975906973,0.0001706772061874,0.0195797590697281,-0.0057000000000044,-0.0219000000000022,0.0170555649470003,0.0001706772061874,False,0.0187343434343319,0.0179354797979557,99.92741455048984,0.0217388888888763,-0.0097000000000093,False
2022-03-03 16:00:00,1,0.0163050119081589,99.94508477097789,0.0001631397076256,0.0074847709778822,0.0284000000000048,-0.0097999999999984,0.0163050119081589,0.0001631397076256,False,-0.0243665484633481,-0.0056322050290162,99.92877975906973,-0.0026276595744718,-0.0219000000000022,False
