time,instru_id,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next,return_y_lag1,return_next_y_lag1,delta_avg_p_next_y_lag1, delta_open_p_y_lag1,open_minus_close_y_lag1,delta p autocorr_lag1,TTM_diff2,instru_id_is2,delta p autocorr_lag2,delta_avg_p_y_lag1, average price_y_lag1,spread_lag3,spread_diff,TTM_diff,instru_id_is2
2022-03-01 10:30:00,1,-0.037889866978972,100.15031345920944,-0.0003783299888961,-0.0168865407905514,-0.1309000000000111,0.0152999999999963,-0.037889866978972,-0.0003783299888961,,,,,,,,False,,,,,,,False
2022-03-01 11:00:00,1,-0.00209012225028,100.14822333695916,-2.087028786569295e-05,-0.0036766630408351,-0.0152999999999963,0.0253000000000014,-0.00209012225028,-2.087028786569295e-05,-0.0003783299888961,-0.0003783299888961,-0.037889866978972,-0.1309000000000111,0.0152999999999963,-0.1897630450759811,,False,,-0.037889866978972,100.15031345920944,,0.0014250014065311,-29.235974207482286,False
2022-03-01 11:30:00,1,-0.0133077197662743,100.13491561719287,-0.0001328978976439,0.0094156171928858,-0.0263999999999953,-0.0198999999999927,-0.0133077197662743,-0.0001328978976439,-2.087028786569295e-05,-2.087028786569295e-05,-0.00209012225028,-0.0152999999999963,0.0253000000000014,-0.1207284179435053,-57.41663677330325,False,-0.1897630450759811,-0.00209012225028,100.14822333695916,,0.0011988400873122,-28.180662565820967,False
2022-03-01 12:00:00,1,0.0151483934510991,100.150064010644,0.000151256952262,0.0046640106439923,0.0198999999999927,-0.0057000000000044,0.0151483934510991,0.000151256952262,-0.0001328978976439,-0.0001328978976439,-0.0133077197662743,-0.0263999999999953,-0.0198999999999927,-0.192156769941544,-51.39808515895129,False,-0.1207284179435053,-0.0133077197662743,100.13491561719287,0.0015742448435531,-0.0053763472069475,-23.217422593130323,False
2022-03-01 14:00:00,1,-0.0401614900715259,100.10990252057246,-0.0004011740003769,-0.0264974794275332,-0.0090000000000003,0.0227999999999894,-0.0401614900715259,-0.0004011740003769,0.000151256952262,0.000151256952262,0.0151483934510991,0.0198999999999927,-0.0057000000000044,-0.3479328422605718,-157.19232264827224,False,-0.192156769941544,0.0151483934510991,100.150064010644,0.0029992462500842,-0.0015699635377189,-133.97490005514192,False
2022-03-01 14:30:00,1,0.019058730473759,100.12896125104622,0.0001903418375226,0.0183612510462154,-0.0257999999999896,-0.0037999999999982,0.019058730473759,0.0001903418375226,-0.0004011740003769,-0.0004011740003769,-0.0401614900715259,-0.0090000000000003,0.0227999999999894,-0.2004580424544315,-159.99045156323336,False,-0.3479328422605718,-0.0401614900715259,100.10990252057246,0.0041980863373964,0.0059017760652579,-26.01555150809145,False
2022-03-01 15:00:00,1,-0.0172714833474998,100.11168976769872,-0.0001725221438932,-0.0030102323012783,0.0040999999999939,0.0044000000000039,-0.0172714833474998,-0.0001725221438932,0.0001903418375226,0.0001903418375226,0.019058730473759,-0.0257999999999896,-0.0037999999999982,-0.1847038031653355,-52.77785797114666,False,-0.2004580424544315,0.019058730473759,100.12896125104622,-0.0011782608695511,-7.508788978330015e-05,-26.76230646305521,False
2022-03-01 15:30:00,1,0.0016482734843918,100.11333804118313,1.6464074784059757e-05,0.0031380411831065,-0.004499999999993,-9.99999999891088e-05,0.0016482734843918,1.6464074784059757e-05,-0.0001725221438932,-0.0001725221438932,-0.0172714833474998,0.0040999999999939,0.0044000000000039,-0.2946655239901169,-56.75427349083111,False,-0.1847038031653355,-0.0172714833474998,100.11168976769872,-0.00274822440727,-0.00030401932380639965,-29.9919670277759,False
2022-03-01 16:00:00,1,-0.0234379756017943,100.08990006558132,-0.0002341692377196,-0.0203999344186769,9.99999999891088e-05,0.0161999999999977,-0.0234379756017943,-0.0002341692377196,1.6464074784059757e-05,1.6464074784059757e-05,0.0016482734843918,-0.004499999999993,-9.99999999891088e-05,-0.0049321543797796,-61.40907181054354,False,-0.2946655239901169,0.0016482734843918,100.11333804118313,0.0031535516579879,0.0147160006352038,-31.417104782767638,False
2022-03-01 16:30:00,1,0.0101657633306615,100.10006582891198,0.0001015560104429,-0.0020341710880131,-0.0082000000000022,0.0105999999999966,0.0101657633306615,0.0001015560104429,-0.0002341692377196,-0.0002341692377196,-0.0234379756017943,9.99999999891088e-05,0.0161999999999977,-0.0265502186566267,-66.09659973226007,False,-0.0049321543797796,-0.0234379756017943,100.08990006558132,0.0030784637682046,-0.005004730793913798,-34.67949494949244,False
2022-03-01 17:00:00,1,-0.0011969039103547,100.09886892500164,-1.1957217131509596e-05,0.0073689250016286,-0.0105999999999966,-0.0187999999999988,-0.0011969039103547,-1.1957217131509596e-05,0.0001015560104429,0.0001015560104429,0.0101657633306615,-0.0082000000000022,0.0105999999999966,0.3218331037472884,-60.05435606060382,False,-0.0265502186566267,0.0101657633306615,100.10006582891198,0.0027744444443982,-0.004153714285621401,-25.374861111111386,False
2022-03-01 17:30:00,1,0.0145479993924055,100.11341692439404,0.000145315181914,0.0031169243940354,0.0187999999999988,0.0040999999999939,0.0145479993924055,0.000145315181914,-1.1957217131509596e-05,-1.1957217131509596e-05,-0.0011969039103547,-0.0105999999999966,-0.0187999999999988,-0.1768276844750395,-55.12277777777854,False,0.3218331037472884,-0.0011969039103547,100.09886892500164,0.017490445079602,-0.005457000000078,-29.74791666666715,False
2022-03-02 09:30:00,1,-0.1416504206083431,99.99095000590668,-0.0014166324112329,-0.0786499940933254,-0.0570000000000021,0.1019000000000005,-0.1416504206083431,-0.0014166324112329,0.000145315181914,0.000145315181914,0.0145479993924055,0.0187999999999988,0.0040999999999939,0.6929330412451419,-998.2807123655912,False,-0.1768276844750395,0.0145479993924055,100.11341692439404,0.0124857142856882,-0.004795289855067501,-968.532795698924,False
2022-03-02 10:00:00,1,0.0139592679745987,100.00490927388128,0.0001395858270954,0.0372092738812739,-0.1019000000000005,-0.0504999999999995,0.0139592679745987,0.0001395858270954,-0.0014166324112329,-0.0014166324112329,-0.1416504206083431,-0.0570000000000021,0.1019000000000005,-0.0419374844030853,-994.7260705596109,False,0.6929330412451419,-0.1416504206083431,99.99095000590668,0.0083320000000668,-5.529984628079975e-05,-26.19327486068687,False
2022-03-02 10:30:00,1,0.0149816779532159,100.01989095183448,0.000149786985475,0.0018909518344827,0.0503000000000071,-0.0083000000000055,0.0149816779532159,0.000149786985475,0.0001395858270954,0.0001395858270954,0.0139592679745987,-0.1019000000000005,-0.0504999999999995,-0.2108022297569138,-53.37542469475193,False,-0.0419374844030853,0.0139592679745987,100.00490927388128,0.0028749999999888,0.0032922989957739,-27.182149834065058,False
2022-03-02 11:00:00,1,0.0072571005829757,100.02714805241746,7.255130956220844e-05,-0.0021519475825471,0.0113000000000056,0.0103000000000008,0.0072571005829757,7.255130956220844e-05,0.000149786985475,0.000149786985475,0.0149816779532159,0.0503000000000071,-0.0083000000000055,-0.2665626200650135,-56.05499501415943,False,-0.2108022297569138,0.0149816779532159,100.01989095183448,-0.0019202898550787,-3.981930480280015e-05,-28.872845180094373,False
2022-03-02 11:30:00,1,-0.0116864925408464,100.0154615598766,-0.0001168468590613,-0.0023384401233812,-0.0115000000000122,-0.0110000000000098,-0.0116864925408464,-0.0001168468590613,7.255130956220844e-05,7.255130956220844e-05,0.0072571005829757,0.0113000000000056,0.0103000000000008,-0.1020137638819868,-56.13765140119722,False,-0.2665626200650135,0.0072571005829757,100.02714805241746,-0.0019755897013595,0.0025087836346813002,-27.264806221102845,False
2022-03-02 12:00:00,1,0.0026148052749874,100.0180763651516,2.614332698662587e-05,0.0055763651515974,-0.0052999999999912,-0.0080999999999988,0.0026148052749874,2.614332698662587e-05,-0.0001168468590613,-0.0001168468590613,-0.0116864925408464,-0.0115000000000122,-0.0110000000000098,0.0165414703358063,-53.34155347385058,False,-0.1020137638819868,-0.0116864925408464,100.0154615598766,0.0013167092944144,-0.0028519236242772004,-26.076747252747737,False
2022-03-02 14:00:00,1,0.0215269951924312,100.03960336034405,0.0002151847315396,0.0149033603440358,0.0121999999999928,0.0,0.0215269951924312,0.0002151847315396,2.614332698662587e-05,2.614332698662587e-05,0.0026148052749874,-0.0052999999999912,-0.0080999999999988,-0.4815090634274447,-155.3877809345122,False,0.0165414703358063,0.0026148052749874,100.0180763651516,0.0012768899896116,0.0019009098640623,-129.31103368176446,False
2022-03-02 14:30:00,1,-0.0153831806255197,100.02422017971853,-0.0001537945569371,-0.000879820281483,0.000399999999999,-0.0037000000000091,-0.0153831806255197,-0.0001537945569371,0.0002151847315396,0.0002151847315396,0.0215269951924312,0.0121999999999928,0.0,-0.2649974441459915,-158.61182013089456,False,-0.4815090634274447,0.0215269951924312,100.03960336034405,0.0037856736242929,0.0003782388055242002,-29.3007864491301,False
