TIMESTAMP,instID,\delta p autocorr,tradeAmt_avg,tradeAmt_sum,std,TTM,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next
2019-08-21 10:00:00,1,-0.39075466583050134,30796812.749003984,7730000000.0,0.020181966878667836,33644.96261620187,-0.009522128628333348,101.95860358565737,-9.339210516289218e-05,-0.0005964143426240298,-0.09530000000000882,0.008799999999993702,,
2019-08-21 10:30:00,1,-0.5821737826867969,37861111.11111111,13630000000.0,0.023047497522752168,33614.97222222224,0.004403081009286325,101.96300666666666,4.3183122518941596e-05,0.006606666666655769,-0.0027999999999934744,-0.010199999999997544,0.004403081009286325,4.3183122518941596e-05
2019-08-21 11:00:00,1,-0.361297709924194,28809523.80952381,9680000000.0,0.021635566332862344,33585.06805555556,0.0058567261904727275,101.96886339285713,5.743641731013929e-05,0.002063392857124313,0.010400000000004184,0.005000000000009663,0.0058567261904727275,5.743641731013929e-05
2019-08-21 11:30:00,1,-0.5421151251761209,46996197.71863118,12360000000.0,0.08468052889190777,33558.1458174905,-0.02411472365561451,101.94474866920152,-0.0002365469920757164,-0.017251330798487174,-0.004800000000003024,0.015500000000002956,-0.02411472365561451,-0.0002365469920757164
2019-08-21 12:00:00,1,-0.059957605692740466,37346938.77551021,1830000000.0,0.07744729225887405,33530.2656462585,0.03198398385971757,101.97673265306123,0.0003136400140268413,0.027932653061228052,-0.013199999999997658,0.019000000000005457,0.03198398385971757,0.0003136400140268413
2019-08-21 14:00:00,1,-0.49909013983785067,31681034.48275862,7350000000.0,0.06881751803809594,33404.1547413793,-0.0152611013371029,101.96147155172413,-0.00014967517734736774,0.052371551724135657,-0.039700000000010505,0.008299999999991314,-0.0152611013371029,-0.00014967517734736774
2019-08-21 14:30:00,1,-0.42953426336847894,34430379.74683544,8160000000.0,0.11945255145568948,33373.27158931082,-0.03792766986758522,101.92354388185655,-0.0003721188296940364,0.022743881856541748,-0.008299999999991314,-0.13700000000000045,-0.03792766986758522,-0.0003721188296940364
2019-08-21 15:00:00,1,-0.4641494827185792,40711610.48689139,10870000000.0,0.1496483017304503,33345.34244694132,-0.011562233916464493,101.91198164794008,-0.00011345313602483754,-0.08041835205992243,0.09159999999999968,0.041400000000010095,-0.011562233916464493,-0.00011345313602483754
2019-08-21 15:30:00,1,-0.5794217374305379,45592105.2631579,6930000000.0,0.0851387562811722,33316.70767543862,0.02717953627045233,101.93916118421053,0.0002666250727856901,-0.053238815789470095,0.0,0.036100000000004684,0.02717953627045233,0.0002666250727856901
2019-08-21 16:00:00,1,-0.5626906784395105,30327868.852459017,1850000000.0,0.10310387554794165,33274.942622950824,-0.006203807161355712,101.93295737704918,-6.0861642014445634e-05,-0.28744262295082024,0.22799999999999443,0.3526999999999987,-0.006203807161355712,-6.0861642014445634e-05
