TIMESTAMP,instID,\delta p autocorr,tradeAmt_avg,tradeAmt_sum,std,TTM,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next
2019-08-21 09:20:00,1,-0.6937948984281653,32380952.38095238,680000000.0,0.0137657148293095,33672.86190476191,-0.0195638095238166,101.9769761904762,-0.0001918453581843,0.0008761904761911,-0.078400000000002,0.0049999999999954,,
2019-08-21 09:30:00,1,-0.5398721254974742,23181818.181818184,1020000000.0,0.0076859692050888,33664.81666666666,-0.0163034632034708,101.96067272727272,-0.0001598995256443,-0.0104272727272842,-0.0049999999999954,0.0042000000000115,-0.0163034632034708,-0.0001598995256443
2019-08-21 09:40:00,1,-0.4875714992727052,29780219.78021978,2710000000.0,0.02441745397473,33654.93406593406,-0.0016562437562299,101.95901648351648,-1.6244210795204472e-05,-0.0001835164835028,-0.0119000000000113,0.0127999999999985,-0.0016562437562299,-1.6244210795204472e-05
2019-08-21 09:50:00,1,-0.1921247927659492,28857142.85714286,2020000000.0,0.0249002676946048,33645.209523809506,0.0024849450549311,101.96150142857142,2.437140509030211e-05,0.0152014285714301,-0.0129000000000019,-0.0668000000000006,0.0024849450549311,2.437140509030211e-05
2019-08-21 10:00:00,1,-0.5000869067877041,33333333.33333333,3000000000.0,0.0068216909132823,33634.68833333333,-0.0055692063491932,101.95593222222224,-5.462366169194188e-05,-0.0044677777777764,0.0141000000000133,0.0100000000000051,-0.0055692063491932,-5.462366169194188e-05
2019-08-21 10:10:00,1,-0.6772966209552195,31983471.074380167,3870000000.0,0.034198209118125,33625.22451790631,0.007021496786038,101.96295371900828,6.886321482396461e-05,0.0065537190082665,-0.0040000000000048,-0.2184999999999917,0.007021496786038,6.886321482396461e-05
2019-08-21 10:20:00,1,-0.5239937330341604,50172413.79310345,5820000000.0,0.0183697774248537,33614.884770114935,0.0004583499572561,101.96341206896552,4.495239497733909e-06,-0.0703879310344746,0.0773999999999972,0.0767000000000024,0.0004583499572561,4.495239497733909e-06
2019-08-21 10:30:00,1,-0.4770785866761219,32032520.32520325,3940000000.0,0.0097150641966175,33604.96910569105,-0.0007356462012921,101.96267642276425,-7.2148577018712224e-06,0.0041764227642318,-0.0752999999999985,-0.0080999999999988,-0.0007356462012921,-7.2148577018712224e-06
2019-08-21 10:40:00,1,-0.4930677616361093,31666666.666666668,3610000000.0,0.0035621555308658,33595.21140350879,0.001339366709459,101.96401578947368,1.3135680260224414e-05,-0.0027842105263147,0.0083000000000055,0.0056000000000011,0.001339366709459,1.3135680260224414e-05
2019-08-21 10:50:00,1,-0.4103419639508767,26972477.064220183,2940000000.0,0.0264658394122192,33585.0128440367,0.0068750362143816,101.97089082568807,6.74215568650279e-05,0.0088908256880699,-0.004800000000003,-0.1131999999999919,0.0068750362143816,6.74215568650279e-05
2019-08-21 11:00:00,1,-0.3363031323814648,27699115.044247787,3130000000.0,0.0259860951221331,33574.88820058997,0.0009074044004222,101.9717982300885,8.898581923354828e-06,-0.0620017699115038,0.071799999999996,0.0720000000000027,0.0009074044004222,8.898581923354828e-06
2019-08-21 11:10:00,1,-0.4770257998622448,35867768.59504132,4340000000.0,0.048118707981941,33565.246831955934,-0.0119147590141182,101.95988347107438,-0.0001168573227871,-0.0021165289256259,-0.071799999999996,-0.0304000000000002,-0.0119147590141182,-0.0001168573227871
2019-08-21 11:20:00,1,-0.5781570105557531,59347826.08695652,5460000000.0,0.1195246771274771,33555.69420289854,-0.0481378189004573,101.91174565217392,-0.0004723480948383,-0.046154347826075,-0.0041000000000082,0.0056000000000011,-0.0481378189004573,-0.0004723480948383
2019-08-21 11:30:00,1,-0.3821283225922859,51200000.0,2560000000.0,0.0541910913681699,33545.47233333334,0.0571023478260741,101.968848,0.0005599979694393,-0.0566519999999997,0.0675999999999987,0.0789999999999935,0.0571023478260741,0.0005599979694393
2019-08-21 11:40:00,1,-0.3780245927667848,37096774.19354839,1150000000.0,0.027434354885015,33533.85860215054,-0.0114350967741927,101.9574129032258,-0.0001121556191803,0.0086129032257957,-0.0766999999999882,0.0108000000000032,-0.0114350967741927,-0.0001121556191803
2019-08-21 11:50:00,1,0.0244321995323175,33333333.33333333,400000000.0,0.126562150261397,33526.85833333334,0.0926037634408771,102.05001666666668,0.0009074350643504,0.117816666666684,-0.016600000000011,0.0015999999999962,0.0926037634408771,0.0009074350643504
2019-08-21 12:00:00,1,-0.5952380952437727,46666666.66666666,280000000.0,0.0003250640962425,33518.51666666667,-0.1200333333333532,101.92998333333333,-0.0011776057388415,0.0001833333333252,-0.0023999999999944,0.0,-0.1200333333333532,-0.0011776057388415
2019-08-21 13:40:00,1,-0.5181411660333121,31904761.904761903,2010000000.0,0.0996643595641494,33415.1880952381,0.0417373015873039,101.97172063492064,0.0004093027098829,0.0626206349206341,-0.020700000000005,-0.0413000000000067,0.0417373015873039,0.0004093027098829
2019-08-21 13:50:00,1,-0.4982936371679017,29204545.454545453,2570000000.0,0.0497481276591428,33404.53428030303,-0.0189467712842628,101.95277386363637,-0.0001858387032176,-0.0770261363636279,0.1206999999999993,0.1206999999999993,-0.0189467712842628,-0.0001858387032176
2019-08-21 14:00:00,1,-0.4345022596374442,34197530.86419753,2770000000.0,0.0558312661585267,33395.16090534981,0.010175519079695,101.96294938271606,9.979624109833688e-05,-0.0708506172839378,0.0040000000000048,0.1329999999999955,0.010175519079695,9.979624109833688e-05
2019-08-21 14:10:00,1,-0.3936679507931733,35454545.45454545,2340000000.0,0.1269840308958726,33384.538131313115,-0.0304827160493914,101.93246666666668,-0.0002990481545891,0.0316666666666662,-0.1329999999999955,-0.1329999999999955,-0.0304827160493914,-0.0002990481545891
2019-08-21 14:20:00,1,-0.5273600806386713,34000000.0,2380000000.0,0.1298825061417296,33374.54857142857,0.0112176190476134,101.94368428571428,0.0001100374106175,-0.0901157142857158,0.1329999999999955,0.0833999999999974,0.0112176190476134,0.0001100374106175
