TIMESTAMP,instID,\delta p autocorr,tradeAmt_avg,tradeAmt_sum,std,TTM,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next
2019-09-24 10:00:00,3,-0.321201251003905,77272727.27272727,850000000.0,0.14897022765395884,115717.63181818179,0.08692727272726586,99.77044545454545,0.000871272773527599,0.08694545454545732,-0.008400000000008845,0.037599999999997635,,
2019-09-24 10:30:00,3,0.05882352941176468,43750000.0,350000000.0,0.019616975156377506,115699.23541666668,-0.08529545454545939,99.68515,-0.0008556485549297905,0.01834999999999809,-0.01670000000000016,0.0,-0.08529545454545939,-0.0008556485549297905
2019-09-24 11:00:00,3,-0.198913882848469,98333333.33333333,1770000000.0,0.16859225398746822,115665.22777777778,0.035538888888908104,99.7206888888889,0.00035638430986479003,0.0270888888888976,0.026800000000008595,-0.3066000000000031,0.035538888888908104,0.00035638430986479003
2019-09-24 11:30:00,3,-0.03931768949360351,99333333.33333333,1490000000.0,0.1455516835059925,115635.06444444443,-0.03232888888889818,99.68836,-0.0003242995359628564,0.16656000000000404,-0.17180000000000462,-0.18179999999999552,-0.03232888888889818,-0.0003242995359628564
2019-09-24 12:00:00,3,-0.18974638801674393,208571428.57142857,1460000000.0,0.1683866667043751,115607.93095238095,-0.014502857142858261,99.67385714285714,-0.0001455031194596202,0.1521571428571491,-0.00010000000000331966,0.020600000000001728,-0.014502857142858261,-0.0001455031194596202
2019-09-24 14:00:00,3,-0.26038704585589373,57857142.85714286,1620000000.0,0.12810849485895262,115485.96904761904,-0.04827142857142519,99.62558571428572,-0.0004845284293721683,0.041685714285719655,0.06220000000000425,-0.41610000000000014,-0.04827142857142519,-0.0004845284293721683
2019-09-24 14:30:00,3,-0.2793642682832734,51428571.428571425,1440000000.0,0.14931986280656562,115457.85595238097,0.10432142857141002,99.72990714285713,0.0010460395638589718,0.06310714285713459,0.08289999999999509,-0.32680000000000575,0.10432142857141002,0.0010460395638589718
2019-09-24 15:00:00,3,-0.09101943553945432,113250000.0,4530000000.0,0.1976568270403046,115431.04124999997,0.0012153571428683563,99.7311225,1.2186337748964535e-05,-0.2682774999999964,0.33259999999999934,0.41149999999998954,0.0012153571428683563,1.2186337748964535e-05
2019-09-24 15:30:00,3,-0.22162321474411037,49000000.0,980000000.0,0.12742712375479706,115395.11166666666,-0.11780749999999784,99.613315,-0.0011826481228939911,-0.0949849999999941,-0.29110000000000014,0.0,-0.11780749999999784,-0.0011826481228939911
2019-09-24 16:00:00,3,-0.47073693061351846,49024390.24390244,2010000000.0,0.1199618720931664,115363.48373983741,0.060306951219516236,99.67362195121952,0.0006050442437923103,0.13122195121951563,-0.1658999999999935,-0.041499999999999204,0.060306951219516236,0.0006050442437923103
2019-09-24 16:30:00,3,-0.2194584812109703,28260869.56521739,650000000.0,0.16852714867906854,115342.74420289851,-0.004778472958633984,99.66884347826088,-4.794349760540999e-05,-0.3311565217391177,0.45759999999999934,0.3539999999999992,-0.004778472958633984,-4.794349760540999e-05
2019-09-25 11:00:00,3,-0.5194260106915306,36000000.0,180000000.0,0.24528576803393776,114231.84333333334,-0.4174599999999913,99.58194,-0.0041921256002844616,0.17954000000000292,-0.5969999999999942,-0.16070000000000562,-0.4174599999999913,-0.0041921256002844616
2019-09-25 12:00:00,3,-1.0,27500000.0,110000000.0,0.06412667151817557,114166.02083333333,0.008683333333337373,99.55795,8.72188844119166e-05,0.0569500000000005,-0.041399999999995885,-0.020699999999990837,0.008683333333337373,8.72188844119166e-05
