TIMESTAMP,instID,\delta p autocorr,tradeAmt_avg,tradeAmt_sum,std,TTM,delta_avg_p, average price,return,avg_minus_open, delta_open_p,open_minus_close,delta_avg_p_next,return_next
2019-09-24 10:10:00,3,0.0,54000000.0,270000000.0,0.020101417860445288,115702.83,-0.0841700000000003,99.68148,-0.0008443895495933679,0.014679999999998472,-0.33259999999999934,0.0,-0.0841700000000003,-0.0008443895495933679
2019-09-24 10:40:00,3,0.33031561458815917,136000000.0,680000000.0,0.07705366311863666,115675.63666666667,-0.06511999999999318,99.60168,-0.0006538042330209007,-0.09192000000000178,0.026800000000008595,0.0683000000000078,-0.06511999999999318,-0.0006538042330209007
2019-09-24 10:50:00,3,-0.24999999999999994,78571428.57142857,550000000.0,0.10845251978455098,115665.84999999999,0.15194857142856222,99.75362857142856,0.001523238538834299,-0.2457714285714303,0.30579999999999075,0.29589999999998895,0.15194857142856222,0.001523238538834299
2019-09-24 11:00:00,3,-0.3863075744701737,90000000.0,540000000.0,0.2401358337830204,115655.8277777778,0.02780476190476122,99.78143333333333,0.0002786566696418929,0.19753333333332534,-0.41549999999999443,-0.4163000000000068,0.02780476190476122,0.0002786566696418929
2019-09-24 11:10:00,3,1.0,72500000.0,290000000.0,0.03106670243202621,115642.67083333334,-0.2130333333333283,99.5684,-0.0021395677075591083,0.046599999999997976,-0.06210000000000093,-0.06210000000000093,-0.2130333333333283,-0.0021395677075591083
2019-09-24 11:20:00,3,-0.11190067327565482,83750000.0,670000000.0,0.07417971902269335,115635.87291666666,0.10012500000000557,99.668525,0.0010045799313274232,-0.03977499999999168,0.18649999999999523,0.014899999999997249,0.10012500000000557,0.0010045799313274232
2019-09-24 13:40:00,3,-0.5313593915732346,37142857.14285714,260000000.0,0.09770253201378833,115493.29523809523,0.05938571428572459,99.60188571428571,0.0005962308229391987,0.017985714285714494,0.0,0.12420000000000186,0.05938571428572459,0.0005962308229391987
2019-09-24 13:50:00,3,-0.13095037538245832,86923076.92307693,1130000000.0,0.122540869686767,115487.5794871795,-0.01817032967034038,99.58371538461537,-0.00018246286152472178,-0.00018461538462588578,0.0,-0.11899999999999977,-0.01817032967034038,-0.00018246286152472178
2019-09-24 14:00:00,3,-0.39755115895877824,28750000.0,230000000.0,0.12866088247237956,115476.94166666667,0.13064711538461893,99.7143625,0.001310213615261482,0.13046249999999304,0.0,-0.41610000000000014,0.13064711538461893,0.001310213615261482
2019-09-24 14:10:00,3,-0.07984114742207948,72727272.72727273,800000000.0,0.1711082305017927,115464.19848484849,-0.011498863636347778,99.70286363636365,-0.00011533132767666977,0.036063636363650176,0.08289999999999509,-0.026600000000001955,-0.011498863636347778,-0.00011533132767666977
2019-09-24 14:20:00,3,-0.47457855145159034,41538461.538461536,540000000.0,0.10760143395765616,115455.73076923078,0.0019594405594318687,99.70482307692308,1.9652414988191137e-05,-0.0045769230769252545,0.0426000000000073,0.18770000000000664,0.0019594405594318687,1.9652414988191137e-05
2019-09-24 14:30:00,3,-1.0,25000000.0,100000000.0,0.1376606455503286,115447.32083333333,0.18097692307692625,99.8858,0.001811838350165151,0.035800000000008936,0.14059999999999206,-0.1436000000000064,0.18097692307692625,0.001811838350165151
2019-09-24 14:40:00,3,-0.06784198394326336,130178571.42857143,3645000000.0,0.19970074844269253,115433.94702380952,-0.1020178571428687,99.78378214285713,-0.0010223891593607178,-0.21561785714285975,0.14939999999999998,0.2997999999999905,-0.1020178571428687,-0.0010223891593607178
2019-09-24 14:50:00,3,0.16662662666441264,65000000.0,585000000.0,0.14476953044216662,115427.05555555556,-0.1715043650793575,99.61227777777778,-0.001721719138497784,-0.08732222222222674,-0.2997999999999905,0.17790000000000816,-0.1715043650793575,-0.001721719138497784
2019-09-24 15:10:00,3,-0.008567412156570519,50000000.0,550000000.0,0.11944260774720897,115403.04848484849,0.015396969696979568,99.61156363636364,0.00015457010345894053,-0.09673636363635296,0.008699999999990382,0.07899999999999352,0.015396969696979568,0.00015457010345894053
2019-09-24 15:30:00,3,-0.008994392304819777,40000000.0,280000000.0,0.15725482504520893,115381.89047619047,-0.10555000000000803,99.592,-0.0010598240822556834,0.2985999999999933,-0.39819999999998856,-0.4148999999999887,-0.10555000000000803,-0.0010598240822556834
2019-09-24 15:40:00,3,-0.06422303383970063,44444444.44444445,400000000.0,0.050623095300244336,115374.97962962963,0.07095555555555677,99.66295555555556,0.000711955160872223,0.12055555555555486,0.24899999999999523,-0.15099999999999625,0.07095555555555677,0.000711955160872223
2019-09-24 15:50:00,3,-0.7084470782868015,59333333.333333336,890000000.0,0.09540354790248039,115365.7988888889,0.01389111111112129,99.67684666666668,0.0001393614623220888,0.047446666666672854,0.0870000000000033,-0.01659999999999684,0.01389111111112129,0.0001393614623220888
2019-09-24 16:00:00,3,-0.4619737840657901,42352941.176470585,720000000.0,0.16324700812500043,115355.35490196079,-0.00042313725491283094,99.67642352941176,-4.245108722103927e-06,0.13402352941176332,-0.0870000000000033,-0.041499999999999204,-0.00042313725491283094,-4.245108722103927e-06
2019-09-24 16:10:00,3,-0.2465763052100808,29375000.0,470000000.0,0.17513771295754502,115345.83437499999,0.03968897058823018,99.7161125,0.00039801963387040565,-0.28388750000000584,0.45759999999999934,0.41610000000000014,0.03968897058823018,0.00039801963387040565
2019-09-24 16:20:00,3,-0.17889421570918684,25000000.0,150000000.0,0.08809099840505516,115336.63888888889,-0.16951249999999618,99.5466,-0.00170284570241471,0.024900000000002365,-0.4783000000000044,-0.14509999999999934,-0.16951249999999618,-0.00170284570241471
2019-09-25 13:40:00,3,-0.5435867139294169,75000000.0,450000000.0,0.01734286596846118,114055.64444444444,0.026949999999999363,99.54865,0.00027072190331058597,0.006249999999994316,0.020700000000005048,0.0,0.026949999999999363,0.00027072190331058597
2019-09-25 13:50:00,3,-0.6387757802242151,19166666.666666668,230000000.0,0.018569580452498742,114043.85277777778,-0.015174999999999272,99.533475,-0.00015246126993957834,-0.029625000000010004,0.020700000000005048,0.06610000000000582,-0.015174999999999272,-0.00015246126993957834
